hessian,prompt,pos,token,is_sink,znorm,r_sq,amp,pred_ratio,cos_pred
full,46,0,<|im_start|>,1,38.2011,0.198933,0.0116755,0.999755,0.999932
full,46,1,system,0,13.5292,0.243333,0.0364609,0.998613,0.999335
full,46,2,Ċ,1,66.2071,0.537462,0.0110731,0.990965,0.999979
full,46,3,You,0,8.79821,0.331809,0.0654711,0.969023,0.998283
full,46,4,Ġare,0,12.6112,0.441538,0.05269,0.981149,0.998766
full,46,5,ĠQ,0,7.70708,0.288555,0.0696987,0.969839,0.997964
full,46,6,wen,0,26.259,0.245186,0.0188569,0.994628,0.999836
full,46,7,",",0,3.95156,0.511746,0.181033,0.927396,0.985173
full,47,0,<|im_start|>,1,37.9393,0.513094,0.0188803,0.984153,0.999946
full,47,1,system,0,13.629,0.233046,0.0354206,0.991442,0.999404
full,47,2,Ċ,1,66.2482,0.253788,0.00760433,0.996291,0.999978
full,47,3,You,0,8.82517,0.329426,0.0650363,0.974116,0.998173
full,47,4,Ġare,0,12.6227,0.446116,0.052914,0.982695,0.998728
full,47,5,ĠQ,0,7.75274,0.300181,0.0706702,0.967343,0.99797
full,47,6,wen,0,26.1943,0.222083,0.0179908,0.997603,0.999841
full,47,7,",",0,3.96044,0.524579,0.182878,0.92588,0.984906
full,48,0,<|im_start|>,1,38.2011,0.198933,0.0116755,0.999755,0.999932
full,48,1,system,0,13.5292,0.243333,0.0364609,0.998613,0.999335
full,48,2,Ċ,1,66.2071,0.537462,0.0110731,0.990965,0.999979
full,48,3,You,0,8.79821,0.331809,0.0654711,0.969023,0.998283
full,48,4,Ġare,0,12.6112,0.441538,0.05269,0.981149,0.998766
full,48,5,ĠQ,0,7.70708,0.288555,0.0696987,0.969839,0.997964
full,48,6,wen,0,26.259,0.245186,0.0188569,0.994628,0.999836
full,48,7,",",0,3.95156,0.511746,0.181033,0.927396,0.985173
full,49,0,<|im_start|>,1,37.9393,0.513094,0.0188803,0.984153,0.999946
full,49,1,system,0,13.629,0.233046,0.0354206,0.991442,0.999404
full,49,2,Ċ,1,66.2482,0.253788,0.00760433,0.996291,0.999978
full,49,3,You,0,8.82517,0.329426,0.0650363,0.974116,0.998173
full,49,4,Ġare,0,12.6227,0.446116,0.052914,0.982695,0.998728
full,49,5,ĠQ,0,7.75274,0.300181,0.0706702,0.967343,0.99797
full,49,6,wen,0,26.1943,0.222083,0.0179908,0.997603,0.999841
full,49,7,",",0,3.96044,0.524579,0.182878,0.92588,0.984906
full,50,0,<|im_start|>,1,38.2011,0.198933,0.0116755,0.999755,0.999932
full,50,1,system,0,13.5292,0.243333,0.0364609,0.998613,0.999335
full,50,2,Ċ,1,66.2071,0.537462,0.0110731,0.990965,0.999979
full,50,3,You,0,8.79821,0.331809,0.0654711,0.969023,0.998283
full,50,4,Ġare,0,12.6112,0.441538,0.05269,0.981149,0.998766
full,50,5,ĠQ,0,7.70708,0.288555,0.0696987,0.969839,0.997964
full,50,6,wen,0,26.259,0.245186,0.0188569,0.994628,0.999836
full,50,7,",",0,3.95156,0.511746,0.181033,0.927396,0.985173
full,51,0,<|im_start|>,1,37.9393,0.513094,0.0188803,0.984153,0.999946
full,51,1,system,0,13.629,0.233046,0.0354206,0.991442,0.999404
full,51,2,Ċ,1,66.2482,0.253788,0.00760433,0.996291,0.999978
full,51,3,You,0,8.82517,0.329426,0.0650363,0.974116,0.998173
full,51,4,Ġare,0,12.6227,0.446116,0.052914,0.982695,0.998728
full,51,5,ĠQ,0,7.75274,0.300181,0.0706702,0.967343,0.99797
full,51,6,wen,0,26.1943,0.222083,0.0179908,0.997603,0.999841
full,51,7,",",0,3.96044,0.524579,0.182878,0.92588,0.984906
full,52,0,<|im_start|>,1,37.9393,0.513094,0.0188803,0.984153,0.999946
full,52,1,system,0,13.629,0.233046,0.0354206,0.991442,0.999404
full,52,2,Ċ,1,66.2482,0.253788,0.00760433,0.996291,0.999978
full,52,3,You,0,8.82517,0.329426,0.0650363,0.974116,0.998173
full,52,4,Ġare,0,12.6227,0.446116,0.052914,0.982695,0.998728
full,52,5,ĠQ,0,7.75274,0.300181,0.0706702,0.967343,0.99797
full,52,6,wen,0,26.1943,0.222083,0.0179908,0.997603,0.999841
full,52,7,",",0,3.96044,0.524579,0.182878,0.92588,0.984906
full,53,0,<|im_start|>,1,37.9418,0.355439,0.0157132,0.98812,0.999946
full,53,1,system,0,13.6851,0.238657,0.0356976,0.988185,0.999426
full,53,2,Ċ,1,66.5262,0.218561,0.00702738,0.998318,0.999977
full,53,3,You,0,8.81917,0.331244,0.0652599,0.974123,0.998158
full,53,4,Ġare,0,12.562,0.440935,0.0528601,0.984864,0.998698
full,53,5,ĠQ,0,7.74951,0.296046,0.0702111,0.967765,0.99799
full,53,6,wen,0,26.2251,0.234479,0.0184644,0.995472,0.999839
full,53,7,",",0,3.94111,0.509319,0.181083,0.929101,0.985059
full,54,0,<|im_start|>,1,38.1927,0.458216,0.0177237,0.986437,0.999934
full,54,1,system,0,13.6222,0.231334,0.0353079,0.991213,0.99941
full,54,2,Ċ,1,66.2482,0.253843,0.00760517,0.996401,0.999977
full,54,3,You,0,8.77148,0.327452,0.0652381,0.970932,0.998243
full,54,4,Ġare,0,12.6059,0.443346,0.0528197,0.982421,0.998737
full,54,5,ĠQ,0,7.74301,0.305749,0.0714123,0.964505,0.998009
full,54,6,wen,0,26.1885,0.23666,0.018576,0.996252,0.999834
full,54,7,",",0,3.96081,0.525023,0.182938,0.922715,0.985102
full,55,0,<|im_start|>,1,38.1927,0.458216,0.0177237,0.986437,0.999934
full,55,1,system,0,13.6222,0.231334,0.0353079,0.991213,0.99941
full,55,2,Ċ,1,66.2482,0.253843,0.00760517,0.996401,0.999977
full,55,3,You,0,8.77148,0.327452,0.0652381,0.970932,0.998243
full,55,4,Ġare,0,12.6059,0.443346,0.0528197,0.982421,0.998737
full,55,5,ĠQ,0,7.74301,0.305749,0.0714123,0.964505,0.998009
full,55,6,wen,0,26.1885,0.23666,0.018576,0.996252,0.999834
full,55,7,",",0,3.96081,0.525023,0.182938,0.922715,0.985102
full,56,0,<|im_start|>,1,37.6934,0.225917,0.0126098,0.994351,0.999936
full,56,1,system,0,13.669,0.269178,0.0379563,0.983233,0.99941
full,56,2,Ċ,1,66.286,0.369359,0.00916859,1.00008,0.999958
full,56,3,You,0,8.84409,0.334162,0.065362,0.971664,0.998215
full,56,4,Ġare,0,12.6265,0.443558,0.0527465,0.983739,0.99872
full,56,5,ĠQ,0,7.71139,0.293297,0.0702297,0.968607,0.997963
full,56,6,wen,0,26.1796,0.229267,0.0182897,0.9977,0.999835
full,56,7,",",0,3.95597,0.512841,0.181025,0.927372,0.985176
full,57,0,<|im_start|>,1,38.2051,0.50059,0.0185191,1.01178,0.999899
full,57,1,system,0,13.5208,0.242188,0.0363976,0.997931,0.999338
full,57,2,Ċ,1,66.2477,0.28349,0.00803708,0.996136,0.999975
full,57,3,You,0,8.8306,0.336922,0.0657316,0.96813,0.998293
full,57,4,Ġare,0,12.6076,0.448722,0.0531319,0.980118,0.998762
full,57,5,ĠQ,0,7.74061,0.295221,0.0701938,0.967495,0.998
full,57,6,wen,0,26.2147,0.231955,0.018372,0.998918,0.999832
full,57,7,",",0,3.94036,0.509964,0.181231,0.927831,0.985107
full,58,0,<|im_start|>,1,37.9393,0.513094,0.0188803,0.984153,0.999946
full,58,1,system,0,13.629,0.233046,0.0354206,0.991442,0.999404
full,58,2,Ċ,1,66.2482,0.253788,0.00760433,0.996291,0.999978
full,58,3,You,0,8.82517,0.329426,0.0650363,0.974116,0.998173
full,58,4,Ġare,0,12.6227,0.446116,0.052914,0.982695,0.998728
full,58,5,ĠQ,0,7.75274,0.300181,0.0706702,0.967343,0.99797
full,58,6,wen,0,26.1943,0.222083,0.0179908,0.997603,0.999841
full,58,7,",",0,3.96044,0.524579,0.182878,0.92588,0.984906
full,59,0,<|im_start|>,1,38.2051,0.50059,0.0185191,1.01178,0.999899
full,59,1,system,0,13.5208,0.242188,0.0363976,0.997931,0.999338
full,59,2,Ċ,1,66.2477,0.28349,0.00803708,0.996136,0.999975
full,59,3,You,0,8.8306,0.336922,0.0657316,0.96813,0.998293
full,59,4,Ġare,0,12.6076,0.448722,0.0531319,0.980118,0.998762
full,59,5,ĠQ,0,7.74061,0.295221,0.0701938,0.967495,0.998
full,59,6,wen,0,26.2147,0.231955,0.018372,0.998918,0.999832
full,59,7,",",0,3.94036,0.509964,0.181231,0.927831,0.985107
full,60,0,<|im_start|>,1,37.9393,0.513094,0.0188803,0.984153,0.999946
full,60,1,system,0,13.629,0.233046,0.0354206,0.991442,0.999404
full,60,2,Ċ,1,66.2482,0.253788,0.00760433,0.996291,0.999978
full,60,3,You,0,8.82517,0.329426,0.0650363,0.974116,0.998173
full,60,4,Ġare,0,12.6227,0.446116,0.052914,0.982695,0.998728
full,60,5,ĠQ,0,7.75274,0.300181,0.0706702,0.967343,0.99797
full,60,6,wen,0,26.1943,0.222083,0.0179908,0.997603,0.999841
full,60,7,",",0,3.96044,0.524579,0.182878,0.92588,0.984906
full,61,0,<|im_start|>,1,37.9393,0.513094,0.0188803,0.984153,0.999946
full,61,1,system,0,13.629,0.233046,0.0354206,0.991442,0.999404
full,61,2,Ċ,1,66.2482,0.253788,0.00760433,0.996291,0.999978
full,61,3,You,0,8.82517,0.329426,0.0650363,0.974116,0.998173
full,61,4,Ġare,0,12.6227,0.446116,0.052914,0.982695,0.998728
full,61,5,ĠQ,0,7.75274,0.300181,0.0706702,0.967343,0.99797
full,61,6,wen,0,26.1943,0.222083,0.0179908,0.997603,0.999841
full,61,7,",",0,3.96044,0.524579,0.182878,0.92588,0.984906
full,62,0,<|im_start|>,1,38.2051,0.50059,0.0185191,1.01178,0.999899
full,62,1,system,0,13.5208,0.242188,0.0363976,0.997931,0.999338
full,62,2,Ċ,1,66.2477,0.28349,0.00803708,0.996136,0.999975
full,62,3,You,0,8.8306,0.336922,0.0657316,0.96813,0.998293
full,62,4,Ġare,0,12.6076,0.448722,0.0531319,0.980118,0.998762
full,62,5,ĠQ,0,7.74061,0.295221,0.0701938,0.967495,0.998
full,62,6,wen,0,26.2147,0.231955,0.018372,0.998918,0.999832
full,62,7,",",0,3.94036,0.509964,0.181231,0.927831,0.985107
full,63,0,<|im_start|>,1,38.194,0.369167,0.015908,0.988115,0.999943
full,63,1,system,0,13.7473,0.252161,0.0365275,0.985739,0.999426
full,63,2,Ċ,1,66.9994,0.541471,0.0109829,0.990873,0.999981
full,63,3,You,0,8.82363,0.330941,0.065197,0.974366,0.998156
full,63,4,Ġare,0,12.6303,0.446012,0.0528761,0.984923,0.998696
full,63,5,ĠQ,0,7.72546,0.292375,0.0699916,0.969156,0.997963
full,63,6,wen,0,26.2457,0.22835,0.0182072,0.996077,0.999841
full,63,7,",",0,3.94076,0.510493,0.181307,0.927812,0.985093
sink_removed,0,0,<|im_start|>,1,38.1927,1393.09,0.977258,0.220397,0.212213
sink_removed,0,1,system,0,13.6222,0.199927,0.0328238,0.985597,0.999559
sink_removed,0,2,Ċ,1,66.2482,7789.62,1.33225,0.919394,0.0382902
sink_removed,0,3,You,0,8.77148,0.264378,0.0586192,0.974621,0.998568
sink_removed,0,4,Ġare,0,12.6059,0.386112,0.0492926,0.983804,0.998898
sink_removed,0,5,ĠQ,0,7.74301,0.269014,0.0669851,0.967286,0.998234
sink_removed,0,6,wen,0,26.1885,0.208426,0.0174327,0.996631,0.999853
sink_removed,0,7,",",0,3.96081,0.452201,0.169778,0.930661,0.987097
sink_removed,1,0,<|im_start|>,1,37.9393,1374.42,0.97717,0.219956,0.212588
sink_removed,1,1,system,0,13.629,0.190074,0.0319887,0.989378,0.99954
sink_removed,1,2,Ċ,1,66.2482,7789.47,1.33223,0.919374,0.0382911
sink_removed,1,3,You,0,8.82517,0.265812,0.0584204,0.97771,0.998509
sink_removed,1,4,Ġare,0,12.6227,0.389846,0.0494645,0.984056,0.998886
sink_removed,1,5,ĠQ,0,7.75274,0.26354,0.0662167,0.970221,0.998197
sink_removed,1,6,wen,0,26.1943,0.193791,0.0168058,0.997962,0.999861
sink_removed,1,7,",",0,3.96044,0.448241,0.169049,0.933352,0.98707
sink_removed,2,0,<|im_start|>,1,37.9393,1374.42,0.97717,0.219956,0.212588
sink_removed,2,1,system,0,13.629,0.190074,0.0319887,0.989378,0.99954
sink_removed,2,2,Ċ,1,66.2482,7789.47,1.33223,0.919374,0.0382911
sink_removed,2,3,You,0,8.82517,0.265812,0.0584204,0.97771,0.998509
sink_removed,2,4,Ġare,0,12.6227,0.389846,0.0494645,0.984056,0.998886
sink_removed,2,5,ĠQ,0,7.75274,0.26354,0.0662167,0.970221,0.998197
sink_removed,2,6,wen,0,26.1943,0.193791,0.0168058,0.997962,0.999861
sink_removed,2,7,",",0,3.96044,0.448241,0.169049,0.933352,0.98707
sink_removed,3,0,<|im_start|>,1,38.1927,1393.09,0.977258,0.220397,0.212213
sink_removed,3,1,system,0,13.6222,0.199927,0.0328238,0.985597,0.999559
sink_removed,3,2,Ċ,1,66.2482,7789.62,1.33225,0.919394,0.0382902
sink_removed,3,3,You,0,8.77148,0.264378,0.0586192,0.974621,0.998568
sink_removed,3,4,Ġare,0,12.6059,0.386112,0.0492926,0.983804,0.998898
sink_removed,3,5,ĠQ,0,7.74301,0.269014,0.0669851,0.967286,0.998234
sink_removed,3,6,wen,0,26.1885,0.208426,0.0174327,0.996631,0.999853
sink_removed,3,7,",",0,3.96081,0.452201,0.169778,0.930661,0.987097
sink_removed,4,0,<|im_start|>,1,37.9393,1374.42,0.97717,0.219956,0.212588
sink_removed,4,1,system,0,13.629,0.190074,0.0319887,0.989378,0.99954
sink_removed,4,2,Ċ,1,66.2482,7789.47,1.33223,0.919374,0.0382911
sink_removed,4,3,You,0,8.82517,0.265812,0.0584204,0.97771,0.998509
sink_removed,4,4,Ġare,0,12.6227,0.389846,0.0494645,0.984056,0.998886
sink_removed,4,5,ĠQ,0,7.75274,0.26354,0.0662167,0.970221,0.998197
sink_removed,4,6,wen,0,26.1943,0.193791,0.0168058,0.997962,0.999861
sink_removed,4,7,",",0,3.96044,0.448241,0.169049,0.933352,0.98707
sink_removed,5,0,<|im_start|>,1,38.2051,1395.82,0.977898,0.224634,0.20962
sink_removed,5,1,system,0,13.5208,0.18803,0.0320708,0.994135,0.9995
sink_removed,5,2,Ċ,1,66.2477,7788.55,1.33216,0.919317,0.0383345
sink_removed,5,3,You,0,8.8306,0.272492,0.0591135,0.971793,0.998611
sink_removed,5,4,Ġare,0,12.6076,0.391713,0.0496421,0.981565,0.998918
sink_removed,5,5,ĠQ,0,7.74061,0.258946,0.0657399,0.970342,0.998226
sink_removed,5,6,wen,0,26.2147,0.204138,0.0172353,0.999322,0.999852
sink_removed,5,7,",",0,3.94036,0.43644,0.167659,0.935236,0.987214
sink_removed,6,0,<|im_start|>,1,37.9393,1374.42,0.97717,0.219956,0.212588
sink_removed,6,1,system,0,13.629,0.190074,0.0319887,0.989378,0.99954
sink_removed,6,2,Ċ,1,66.2482,7789.47,1.33223,0.919374,0.0382911
sink_removed,6,3,You,0,8.82517,0.265812,0.0584204,0.97771,0.998509
sink_removed,6,4,Ġare,0,12.6227,0.389846,0.0494645,0.984056,0.998886
sink_removed,6,5,ĠQ,0,7.75274,0.26354,0.0662167,0.970221,0.998197
sink_removed,6,6,wen,0,26.1943,0.193791,0.0168058,0.997962,0.999861
sink_removed,6,7,",",0,3.96044,0.448241,0.169049,0.933352,0.98707
sink_removed,7,0,<|im_start|>,1,37.9393,1374.42,0.97717,0.219956,0.212588
sink_removed,7,1,system,0,13.629,0.190074,0.0319887,0.989378,0.99954
sink_removed,7,2,Ċ,1,66.2482,7789.47,1.33223,0.919374,0.0382911
sink_removed,7,3,You,0,8.82517,0.265812,0.0584204,0.97771,0.998509
sink_removed,7,4,Ġare,0,12.6227,0.389846,0.0494645,0.984056,0.998886
sink_removed,7,5,ĠQ,0,7.75274,0.26354,0.0662167,0.970221,0.998197
sink_removed,7,6,wen,0,26.1943,0.193791,0.0168058,0.997962,0.999861
sink_removed,7,7,",",0,3.96044,0.448241,0.169049,0.933352,0.98707
sink_removed,8,0,<|im_start|>,1,38.2011,1394.01,0.977367,0.222796,0.211834
sink_removed,8,1,system,0,13.5292,0.190546,0.0322646,0.997747,0.999481
sink_removed,8,2,Ċ,1,66.2071,7784.46,1.33263,0.919773,0.0380951
sink_removed,8,3,You,0,8.79821,0.267192,0.0587513,0.97272,0.998608
sink_removed,8,4,Ġare,0,12.6112,0.385233,0.0492159,0.982544,0.998922
sink_removed,8,5,ĠQ,0,7.70708,0.253043,0.0652691,0.972721,0.998193
sink_removed,8,6,wen,0,26.259,0.217065,0.0177426,0.99499,0.999854
sink_removed,8,7,",",0,3.95156,0.44035,0.167931,0.935248,0.987165
sink_removed,9,0,<|im_start|>,1,37.9393,1374.42,0.97717,0.219956,0.212588
sink_removed,9,1,system,0,13.629,0.190074,0.0319887,0.989378,0.99954
sink_removed,9,2,Ċ,1,66.2482,7789.47,1.33223,0.919374,0.0382911
sink_removed,9,3,You,0,8.82517,0.265812,0.0584204,0.97771,0.998509
sink_removed,9,4,Ġare,0,12.6227,0.389846,0.0494645,0.984056,0.998886
sink_removed,9,5,ĠQ,0,7.75274,0.26354,0.0662167,0.970221,0.998197
sink_removed,9,6,wen,0,26.1943,0.193791,0.0168058,0.997962,0.999861
sink_removed,9,7,",",0,3.96044,0.448241,0.169049,0.933352,0.98707
sink_removed,10,0,<|im_start|>,1,38.2011,1394.01,0.977367,0.222796,0.211834
sink_removed,10,1,system,0,13.5292,0.190546,0.0322646,0.997747,0.999481
sink_removed,10,2,Ċ,1,66.2071,7784.46,1.33263,0.919773,0.0380951
sink_removed,10,3,You,0,8.79821,0.267192,0.0587513,0.97272,0.998608
sink_removed,10,4,Ġare,0,12.6112,0.385233,0.0492159,0.982544,0.998922
sink_removed,10,5,ĠQ,0,7.70708,0.253043,0.0652691,0.972721,0.998193
sink_removed,10,6,wen,0,26.259,0.217065,0.0177426,0.99499,0.999854
sink_removed,10,7,",",0,3.95156,0.44035,0.167931,0.935248,0.987165
sink_removed,11,0,<|im_start|>,1,37.9418,1374.88,0.977271,0.220799,0.212171
sink_removed,11,1,system,0,13.6851,0.202205,0.0328585,0.985326,0.999561
sink_removed,11,2,Ċ,1,66.5262,7852.78,1.33204,0.919235,0.0384285
sink_removed,11,3,You,0,8.81917,0.267858,0.0586847,0.977848,0.99849
sink_removed,11,4,Ġare,0,12.562,0.385077,0.0493986,0.986201,0.998859
sink_removed,11,5,ĠQ,0,7.74951,0.259788,0.0657711,0.97059,0.998217
sink_removed,11,6,wen,0,26.2251,0.206249,0.0173172,0.995808,0.999858
sink_removed,11,7,",",0,3.94111,0.433342,0.167031,0.935989,0.987285
sink_removed,12,0,<|im_start|>,1,37.9418,1374.88,0.977271,0.220799,0.212171
sink_removed,12,1,system,0,13.6851,0.202205,0.0328585,0.985326,0.999561
sink_removed,12,2,Ċ,1,66.5262,7852.78,1.33204,0.919235,0.0384285
sink_removed,12,3,You,0,8.81917,0.267858,0.0586847,0.977848,0.99849
sink_removed,12,4,Ġare,0,12.562,0.385077,0.0493986,0.986201,0.998859
sink_removed,12,5,ĠQ,0,7.74951,0.259788,0.0657711,0.97059,0.998217
sink_removed,12,6,wen,0,26.2251,0.206249,0.0173172,0.995808,0.999858
sink_removed,12,7,",",0,3.94111,0.433342,0.167031,0.935989,0.987285
sink_removed,13,0,<|im_start|>,1,38.194,1392.77,0.977111,0.220844,0.212878
sink_removed,13,1,system,0,13.7473,0.217177,0.0338991,0.982732,0.999567
sink_removed,13,2,Ċ,1,66.9994,7969.38,1.33242,0.919623,0.0382539
sink_removed,13,3,You,0,8.82363,0.267767,0.058645,0.977965,0.99849
sink_removed,13,4,Ġare,0,12.6303,0.390005,0.0494448,0.986248,0.998856
sink_removed,13,5,ĠQ,0,7.72546,0.256479,0.0655544,0.971971,0.998193
sink_removed,13,6,wen,0,26.2457,0.199796,0.0170308,0.996434,0.999861
sink_removed,13,7,",",0,3.94076,0.435506,0.167462,0.934863,0.98727
sink_removed,14,0,<|im_start|>,1,38.2011,1394.01,0.977367,0.222796,0.211834
sink_removed,14,1,system,0,13.5292,0.190546,0.0322646,0.997747,0.999481
sink_removed,14,2,Ċ,1,66.2071,7784.46,1.33263,0.919773,0.0380951
sink_removed,14,3,You,0,8.79821,0.267192,0.0587513,0.97272,0.998608
sink_removed,14,4,Ġare,0,12.6112,0.385233,0.0492159,0.982544,0.998922
sink_removed,14,5,ĠQ,0,7.70708,0.253043,0.0652691,0.972721,0.998193
sink_removed,14,6,wen,0,26.259,0.217065,0.0177426,0.99499,0.999854
sink_removed,14,7,",",0,3.95156,0.44035,0.167931,0.935248,0.987165
sink_removed,15,0,<|im_start|>,1,37.9418,1374.88,0.977271,0.220799,0.212171
sink_removed,15,1,system,0,13.6851,0.202205,0.0328585,0.985326,0.999561
sink_removed,15,2,Ċ,1,66.5262,7852.78,1.33204,0.919235,0.0384285
sink_removed,15,3,You,0,8.81917,0.267858,0.0586847,0.977848,0.99849
sink_removed,15,4,Ġare,0,12.562,0.385077,0.0493986,0.986201,0.998859
sink_removed,15,5,ĠQ,0,7.74951,0.259788,0.0657711,0.97059,0.998217
sink_removed,15,6,wen,0,26.2251,0.206249,0.0173172,0.995808,0.999858
sink_removed,15,7,",",0,3.94111,0.433342,0.167031,0.935989,0.987285
sink_removed,16,0,<|im_start|>,1,38.194,1392.77,0.977111,0.220844,0.212878
sink_removed,16,1,system,0,13.7473,0.217177,0.0338991,0.982732,0.999567
sink_removed,16,2,Ċ,1,66.9994,7969.38,1.33242,0.919623,0.0382539
sink_removed,16,3,You,0,8.82363,0.267767,0.058645,0.977965,0.99849
sink_removed,16,4,Ġare,0,12.6303,0.390005,0.0494448,0.986248,0.998856
sink_removed,16,5,ĠQ,0,7.72546,0.256479,0.0655544,0.971971,0.998193
sink_removed,16,6,wen,0,26.2457,0.199796,0.0170308,0.996434,0.999861
sink_removed,16,7,",",0,3.94076,0.435506,0.167462,0.934863,0.98727
sink_removed,17,0,<|im_start|>,1,38.194,1392.77,0.977111,0.220844,0.212878
sink_removed,17,1,system,0,13.7473,0.217177,0.0338991,0.982732,0.999567
sink_removed,17,2,Ċ,1,66.9994,7969.38,1.33242,0.919623,0.0382539
sink_removed,17,3,You,0,8.82363,0.267767,0.058645,0.977965,0.99849
sink_removed,17,4,Ġare,0,12.6303,0.390005,0.0494448,0.986248,0.998856
sink_removed,17,5,ĠQ,0,7.72546,0.256479,0.0655544,0.971971,0.998193
sink_removed,17,6,wen,0,26.2457,0.199796,0.0170308,0.996434,0.999861
sink_removed,17,7,",",0,3.94076,0.435506,0.167462,0.934863,0.98727
sink_removed,18,0,<|im_start|>,1,38.2011,1394.01,0.977367,0.222796,0.211834
sink_removed,18,1,system,0,13.5292,0.190546,0.0322646,0.997747,0.999481
sink_removed,18,2,Ċ,1,66.2071,7784.46,1.33263,0.919773,0.0380951
sink_removed,18,3,You,0,8.79821,0.267192,0.0587513,0.97272,0.998608
sink_removed,18,4,Ġare,0,12.6112,0.385233,0.0492159,0.982544,0.998922
sink_removed,18,5,ĠQ,0,7.70708,0.253043,0.0652691,0.972721,0.998193
sink_removed,18,6,wen,0,26.259,0.217065,0.0177426,0.99499,0.999854
sink_removed,18,7,",",0,3.95156,0.44035,0.167931,0.935248,0.987165
sink_removed,19,0,<|im_start|>,1,38.2011,1394.01,0.977367,0.222796,0.211834
sink_removed,19,1,system,0,13.5292,0.190546,0.0322646,0.997747,0.999481
sink_removed,19,2,Ċ,1,66.2071,7784.46,1.33263,0.919773,0.0380951
sink_removed,19,3,You,0,8.79821,0.267192,0.0587513,0.97272,0.998608
sink_removed,19,4,Ġare,0,12.6112,0.385233,0.0492159,0.982544,0.998922
sink_removed,19,5,ĠQ,0,7.70708,0.253043,0.0652691,0.972721,0.998193
sink_removed,19,6,wen,0,26.259,0.217065,0.0177426,0.99499,0.999854
sink_removed,19,7,",",0,3.95156,0.44035,0.167931,0.935248,0.987165
sink_removed,20,0,<|im_start|>,1,37.9393,1374.42,0.97717,0.219956,0.212588
sink_removed,20,1,system,0,13.629,0.190074,0.0319887,0.989378,0.99954
sink_removed,20,2,Ċ,1,66.2482,7789.47,1.33223,0.919374,0.0382911
sink_removed,20,3,You,0,8.82517,0.265812,0.0584204,0.97771,0.998509
sink_removed,20,4,Ġare,0,12.6227,0.389846,0.0494645,0.984056,0.998886
sink_removed,20,5,ĠQ,0,7.75274,0.26354,0.0662167,0.970221,0.998197
sink_removed,20,6,wen,0,26.1943,0.193791,0.0168058,0.997962,0.999861
sink_removed,20,7,",",0,3.96044,0.448241,0.169049,0.933352,0.98707
sink_removed,21,0,<|im_start|>,1,37.9393,1374.42,0.97717,0.219956,0.212588
sink_removed,21,1,system,0,13.629,0.190074,0.0319887,0.989378,0.99954
sink_removed,21,2,Ċ,1,66.2482,7789.47,1.33223,0.919374,0.0382911
sink_removed,21,3,You,0,8.82517,0.265812,0.0584204,0.97771,0.998509
sink_removed,21,4,Ġare,0,12.6227,0.389846,0.0494645,0.984056,0.998886
sink_removed,21,5,ĠQ,0,7.75274,0.26354,0.0662167,0.970221,0.998197
sink_removed,21,6,wen,0,26.1943,0.193791,0.0168058,0.997962,0.999861
sink_removed,21,7,",",0,3.96044,0.448241,0.169049,0.933352,0.98707
sink_removed,22,0,<|im_start|>,1,38.1927,1393.09,0.977258,0.220397,0.212213
sink_removed,22,1,system,0,13.6222,0.199927,0.0328238,0.985597,0.999559
sink_removed,22,2,Ċ,1,66.2482,7789.62,1.33225,0.919394,0.0382902
sink_removed,22,3,You,0,8.77148,0.264378,0.0586192,0.974621,0.998568
sink_removed,22,4,Ġare,0,12.6059,0.386112,0.0492926,0.983804,0.998898
sink_removed,22,5,ĠQ,0,7.74301,0.269014,0.0669851,0.967286,0.998234
sink_removed,22,6,wen,0,26.1885,0.208426,0.0174327,0.996631,0.999853
sink_removed,22,7,",",0,3.96081,0.452201,0.169778,0.930661,0.987097
sink_removed,23,0,<|im_start|>,1,38.2011,1394.01,0.977367,0.222796,0.211834
sink_removed,23,1,system,0,13.5292,0.190546,0.0322646,0.997747,0.999481
sink_removed,23,2,Ċ,1,66.2071,7784.46,1.33263,0.919773,0.0380951
sink_removed,23,3,You,0,8.79821,0.267192,0.0587513,0.97272,0.998608
sink_removed,23,4,Ġare,0,12.6112,0.385233,0.0492159,0.982544,0.998922
sink_removed,23,5,ĠQ,0,7.70708,0.253043,0.0652691,0.972721,0.998193
sink_removed,23,6,wen,0,26.259,0.217065,0.0177426,0.99499,0.999854
sink_removed,23,7,",",0,3.95156,0.44035,0.167931,0.935248,0.987165
sink_removed,24,0,<|im_start|>,1,38.2011,1394.01,0.977367,0.222796,0.211834
sink_removed,24,1,system,0,13.5292,0.190546,0.0322646,0.997747,0.999481
sink_removed,24,2,Ċ,1,66.2071,7784.46,1.33263,0.919773,0.0380951
sink_removed,24,3,You,0,8.79821,0.267192,0.0587513,0.97272,0.998608
sink_removed,24,4,Ġare,0,12.6112,0.385233,0.0492159,0.982544,0.998922
sink_removed,24,5,ĠQ,0,7.70708,0.253043,0.0652691,0.972721,0.998193
sink_removed,24,6,wen,0,26.259,0.217065,0.0177426,0.99499,0.999854
sink_removed,24,7,",",0,3.95156,0.44035,0.167931,0.935248,0.987165
sink_removed,25,0,<|im_start|>,1,37.9393,1374.42,0.97717,0.219956,0.212588
sink_removed,25,1,system,0,13.629,0.190074,0.0319887,0.989378,0.99954
sink_removed,25,2,Ċ,1,66.2482,7789.47,1.33223,0.919374,0.0382911
sink_removed,25,3,You,0,8.82517,0.265812,0.0584204,0.97771,0.998509
