hessian,prompt,pos,token,is_sink,znorm,r_sq,amp,pred_ratio,cos_pred
full,45,7,▁a,0,0.875071,5.79215,2.75028,2.56602,0.00398446
full,46,0,<s>,1,798.841,19.5563,0.00553584,0.995057,0.999997
full,46,1,<s>,1,798.841,19.5563,0.00553584,0.995057,0.999997
full,46,2,[INST],0,1.18265,6.86101,2.21481,2.03159,0.0546272
full,46,3,▁Write,0,0.810599,2.24809,1.8497,1.52917,-0.0271455
full,46,4,▁me,0,1.30354,1.92698,1.06491,0.364749,-0.00136726
full,46,5,▁a,0,0.900137,3.84243,2.17768,1.95556,0.0209494
full,46,6,▁template,0,0.814774,6.27301,3.07398,2.63305,-0.287949
full,46,7,▁for,0,1.10127,7.64157,2.51014,2.0034,-0.321259
full,47,0,<s>,1,798.839,17.4393,0.00522764,0.995392,0.999997
full,47,1,<s>,1,798.839,17.4393,0.00522764,0.995392,0.999997
full,47,2,[INST],0,1.18823,6.72188,2.18194,1.99636,0.0562479
full,47,3,"▁""",0,0.982271,3.8995,2.01036,1.73943,-0.00457544
full,47,4,The,0,0.706266,0.484104,0.985147,0.361484,0.221524
full,47,5,▁man,0,1.12803,9.51932,2.73517,2.19138,-0.383092
full,47,6,▁was,0,0.785392,6.17768,3.16465,3.02307,0.0204931
full,47,7,▁arrested,0,0.929144,18.4955,4.6286,4.14159,-0.394917
full,48,0,<s>,1,798.841,19.5563,0.00553584,0.995057,0.999997
full,48,1,<s>,1,798.841,19.5563,0.00553584,0.995057,0.999997
full,48,2,[INST],0,1.18265,6.86101,2.21481,2.03159,0.0546272
full,48,3,▁Write,0,0.810599,2.24809,1.8497,1.52917,-0.0271455
full,48,4,▁a,0,1.20847,1.61669,1.05215,0.408099,0.0729408
full,48,5,▁poem,0,1.13348,2.4691,1.3863,0.948286,-0.0119041
full,48,6,▁that,0,1.64221,185.802,8.30036,8.16941,-0.0707898
full,48,7,',0,0.65482,0.683587,1.26263,0.799381,0.0280102
full,49,0,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,49,1,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,49,2,[INST],0,1.182,6.8505,2.21433,2.03113,0.0547045
full,49,3,▁I,0,0.830184,14.6445,4.60959,4.40695,-0.0938435
full,49,4,▁have,0,0.840247,3.19728,2.12806,1.89586,0.0173148
full,49,5,▁a,0,1.13879,1.7563,1.16373,0.632929,0.0365952
full,49,6,▁d,0,0.830388,4.82716,2.64585,2.48762,0.037732
full,49,7,ime,0,1.12237,2.70872,1.46638,0.880123,-0.213405
full,50,0,<s>,1,798.841,19.5563,0.00553584,0.995057,0.999997
full,50,1,<s>,1,798.841,19.5563,0.00553584,0.995057,0.999997
full,50,2,[INST],0,1.18265,6.86101,2.21481,2.03159,0.0546272
full,50,3,▁Write,0,0.810599,2.24809,1.8497,1.52917,-0.0271455
full,50,4,▁a,0,1.20847,1.61669,1.05215,0.408099,0.0729408
full,50,5,▁ha,0,0.928774,1.20513,1.18197,0.704303,0.0702752
full,50,6,iku,0,1.46184,2.24377,1.02468,0.237475,0.0135175
full,50,7,▁about,0,0.927042,1.01345,1.08593,0.380567,-0.0452124
full,51,0,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,51,1,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,51,2,[INST],0,1.182,6.8505,2.21433,2.03113,0.0547045
full,51,3,▁Can,0,0.871078,0.745645,0.991309,0.174447,0.136827
full,51,4,▁you,0,1.36397,2.45324,1.14832,0.635933,0.0674291
full,51,5,▁elaborate,0,1.4979,3.17603,1.18976,0.631325,-0.0134355
full,51,6,▁on,0,1.28635,7.41317,2.11661,1.64282,-0.23776
full,51,7,▁the,0,0.82569,2.06886,1.742,1.44078,0.0143201
full,52,0,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,52,1,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,52,2,[INST],0,1.182,6.8505,2.21433,2.03113,0.0547045
full,52,3,▁Write,0,0.810876,2.22188,1.83825,1.5147,-0.0280167
full,52,4,▁an,0,1.16849,1.70132,1.11627,0.545542,0.0472504
full,52,5,▁essay,0,0.937043,3.87629,2.10111,1.69073,-0.164454
full,52,6,▁about,0,1.08085,1.46854,1.12119,0.53977,0.0317649
full,52,7,▁how,0,0.961429,3.10558,1.83296,1.55767,0.0213681
full,53,0,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,53,1,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,53,2,[INST],0,1.182,6.8505,2.21433,2.03113,0.0547045
full,53,3,▁Can,0,0.871078,0.745645,0.991309,0.174447,0.136827
full,53,4,▁you,0,1.36397,2.45324,1.14832,0.635933,0.0674291
full,53,5,▁give,0,0.877521,0.972446,1.12376,0.58334,0.0663761
full,53,6,▁me,0,1.2484,5.94985,1.95388,1.66754,-0.011081
full,53,7,▁an,0,0.86081,5.06103,2.61344,2.41781,0.00325773
full,54,0,<s>,1,798.837,24.2842,0.00616885,0.994327,0.999997
full,54,1,<s>,1,798.837,24.2842,0.00616885,0.994327,0.999997
full,54,2,[INST],0,1.18766,6.67441,2.17527,1.98931,0.0566864
full,54,3,▁Take,0,0.954414,26.3622,5.37965,5.09888,-0.190446
full,54,4,▁the,0,1.18927,4.26596,1.73671,1.40621,-0.0137704
full,54,5,▁text,0,0.821299,0.677582,1.00226,0.0962083,0.024603
full,54,6,▁below,0,1.09633,3.03817,1.58989,1.21136,-0.0249119
full,54,7,▁as,0,0.815968,3.48027,2.2863,2.07482,0.0187229
full,55,0,<s>,1,798.839,18.3954,0.00536902,0.995249,0.999997
full,55,1,<s>,1,798.839,18.3954,0.00536902,0.995249,0.999997
full,55,2,[INST],0,1.1873,6.67449,2.17594,1.99006,0.0566843
full,55,3,▁Write,0,0.810012,2.31817,1.87967,1.56331,-0.0285375
full,55,4,▁a,0,1.20638,1.65951,1.06784,0.446333,0.0660239
full,55,5,▁lim,0,0.876357,10.9334,3.77309,3.62567,-0.012515
full,55,6,er,0,1.39375,2.846,1.21041,0.676482,-0.0055092
full,55,7,ick,0,1.72347,3.09179,1.02024,0.222275,0.019154
full,56,0,<s>,1,798.84,25.8888,0.00636936,0.994154,0.999997
full,56,1,<s>,1,798.84,25.8888,0.00636936,0.994154,0.999997
full,56,2,[INST],0,1.18179,6.80519,2.2074,2.02339,0.0547322
full,56,3,▁What,0,0.831717,3.42726,2.22586,2.02217,0.0333085
full,56,4,▁is,0,1.28424,2.55379,1.24436,0.803775,0.0607252
full,56,5,▁the,0,1.1287,3.93845,1.75826,1.44087,-0.00534142
full,56,6,▁difference,0,1.03824,2.28188,1.45495,1.06898,0.0120864
full,56,7,▁between,0,1.52717,2.32537,0.998523,0.121468,0.0728818
full,57,0,<s>,1,798.839,20.1712,0.0056222,0.994962,0.999997
full,57,1,<s>,1,798.839,20.1712,0.0056222,0.994962,0.999997
full,57,2,[INST],0,1.18106,6.81145,2.20977,2.02604,0.0547249
full,57,3,▁How,0,0.839331,1.02072,1.2037,0.725212,0.0531098
full,57,4,▁did,0,1.0653,1.93915,1.30718,0.855255,0.0132959
full,57,5,▁a,0,1.22105,2.64685,1.33239,0.892402,0.0118302
full,57,6,▁man,0,0.915426,1.51751,1.34568,0.782994,-0.126295
full,57,7,▁named,0,1.07016,2.41128,1.45102,1.04058,-0.0108809
full,58,0,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,58,1,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,58,2,[INST],0,1.182,6.8505,2.21433,2.03113,0.0547045
full,58,3,▁What,0,0.833373,3.46528,2.23372,2.03002,0.0323812
full,58,4,▁is,0,1.2865,2.56415,1.24469,0.803922,0.0603542
full,58,5,▁the,0,1.12596,3.95108,1.76536,1.44965,-0.00518464
full,58,6,▁history,0,0.838242,1.46676,1.44481,0.879791,-0.178134
full,58,7,▁of,0,1.26793,20.1074,3.53659,3.03016,-0.383734
full,59,0,<s>,1,798.837,24.7065,0.00622225,0.994272,0.999997
full,59,1,<s>,1,798.837,24.7065,0.00622225,0.994272,0.999997
full,59,2,[INST],0,1.18733,6.67492,2.17596,1.98989,0.056493
full,59,3,▁Write,0,0.809892,2.21865,1.83915,1.51695,-0.0268114
full,59,4,▁a,0,1.2107,1.68599,1.07249,0.457206,0.0643129
full,59,5,▁short,0,0.845011,0.789125,1.05126,0.217189,-0.133477
full,59,6,▁proposal,0,1.06145,17.7201,3.96583,3.50499,-0.348487
full,59,7,▁for,0,1.26746,42.5895,5.14895,4.58407,-0.490615
full,60,0,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,60,1,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,60,2,[INST],0,1.182,6.8505,2.21433,2.03113,0.0547045
full,60,3,▁List,0,0.841272,0.892117,1.12273,0.543591,0.0321691
full,60,4,▁exactly,0,0.952909,3.25529,1.8934,1.48307,-0.129963
full,60,5,▁,0,5.63288,647.182,4.5163,5.41738,0.918435
full,60,6,1,0,0.705115,1.66664,1.83088,1.52883,-0.00484346
full,60,7,0,0,0.839788,1.58706,1.50012,1.03139,-0.0904656
full,61,0,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,61,1,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,61,2,[INST],0,1.182,6.8505,2.21433,2.03113,0.0547045
full,61,3,▁Write,0,0.810876,2.22188,1.83825,1.5147,-0.0280167
full,61,4,▁an,0,1.16849,1.70132,1.11627,0.545542,0.0472504
full,61,5,▁outline,0,1.22756,17.2841,3.38674,2.91185,-0.341905
full,61,6,▁for,0,1.27405,67.315,6.43975,5.94437,-0.431907
full,61,7,▁a,0,0.95376,3.2201,1.88146,1.62653,0.0324869
full,62,0,<s>,1,798.84,25.8888,0.00636936,0.994154,0.999997
full,62,1,<s>,1,798.84,25.8888,0.00636936,0.994154,0.999997
full,62,2,[INST],0,1.18179,6.80519,2.2074,2.02339,0.0547322
full,62,3,▁Which,0,1.09785,5.3702,2.11082,1.81526,-0.0441775
full,62,4,▁of,0,1.49123,23.2388,3.23268,2.88991,-0.190079
full,62,5,▁the,0,0.986001,2.36389,1.55932,1.24311,0.0457859
full,62,6,▁following,0,1.4173,2.40469,1.09412,0.450442,0.00642818
full,62,7,▁is,0,1.15307,1.39506,1.02433,0.237713,0.0152446
full,63,0,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,63,1,<s>,1,798.841,19.4493,0.00552066,0.995073,0.999997
full,63,2,[INST],0,1.182,6.8505,2.21433,2.03113,0.0547045
full,63,3,▁What,0,0.833373,3.46528,2.23372,2.03002,0.0323812
full,63,4,▁are,0,1.50618,2.37171,1.02248,0.301772,0.0755689
full,63,5,▁the,0,1.18207,3.57058,1.59854,1.23669,-0.0104913
full,63,6,▁pros,0,0.856351,3.55871,2.2029,2.06643,0.100985
full,63,7,▁and,0,11.4096,412.156,1.77935,2.74642,0.978859
sink_removed,0,0,<s>,1,798.839,911656,1.19524,0.224636,-0.841682
sink_removed,0,1,<s>,1,798.839,911656,1.19524,0.224636,-0.841682
sink_removed,0,2,[INST],0,1.1873,0.623101,0.664841,0.518824,0.797153
sink_removed,0,3,▁Write,0,0.810012,0.621808,0.973502,0.233207,0.228724
sink_removed,0,4,▁a,0,1.20638,1.30644,0.947457,0.176814,0.377765
sink_removed,0,5,▁,0,34.6283,250.327,0.456902,0.547566,0.99629
sink_removed,0,6,3,0,0.769042,0.504109,0.923235,0.222392,0.443124
sink_removed,0,7,0,0,0.914215,0.769692,0.959644,0.125559,0.377707
sink_removed,1,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,1,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,1,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,1,3,▁I,0,0.830184,1.75305,1.59486,1.25938,0.0168586
sink_removed,1,4,▁am,0,0.867862,0.66773,0.941564,0.21151,0.373965
sink_removed,1,5,▁planning,0,1.02301,0.980401,0.967884,0.174946,0.268102
sink_removed,1,6,▁a,0,1.09974,1.06927,0.940271,0.219939,0.373432
sink_removed,1,7,▁trip,0,0.871465,0.792247,1.02136,0.214751,0.0068338
sink_removed,2,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,2,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,2,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,2,3,▁Write,0,0.810876,0.622263,0.97282,0.229856,0.231568
sink_removed,2,4,▁a,0,1.20936,1.31412,0.947901,0.178741,0.373253
sink_removed,2,5,▁resume,0,1.3034,1.74669,1.01398,0.200845,0.0303348
sink_removed,2,6,▁for,0,1.00182,2.29882,1.51344,0.852394,-0.330786
sink_removed,2,7,▁a,0,0.940732,0.788137,0.943702,0.168464,0.40901
sink_removed,3,0,<s>,1,798.837,912518,1.19581,0.225141,-0.842308
sink_removed,3,1,<s>,1,798.837,912518,1.19581,0.225141,-0.842308
sink_removed,3,2,[INST],0,1.18766,0.623601,0.664906,0.51888,0.79704
sink_removed,3,3,▁Write,0,0.809749,0.621612,0.973665,0.233489,0.22805
sink_removed,3,4,▁an,0,1.16752,1.22913,0.949588,0.172086,0.371603
sink_removed,3,5,▁email,0,0.926756,0.852333,0.996184,0.100481,0.0881479
sink_removed,3,6,▁to,0,1.31899,2.90128,1.29138,0.654506,-0.18279
sink_removed,3,7,▁my,0,0.867977,0.657229,0.934007,0.179499,0.445268
sink_removed,4,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,4,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,4,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,4,3,▁Given,0,0.873692,0.765389,1.00134,0.323668,0.157682
sink_removed,4,4,▁the,0,0.988753,0.907772,0.963608,0.308353,0.270048
sink_removed,4,5,▁sentence,0,0.95495,0.935531,1.01286,0.172524,0.0112594
sink_removed,4,6,"▁""",0,1.00864,1.02621,1.00434,0.273044,0.120577
sink_removed,4,7,Two,0,0.773136,0.619738,1.01824,0.314736,0.0988994
sink_removed,5,0,<s>,1,798.837,912276,1.19565,0.224998,-0.842146
sink_removed,5,1,<s>,1,798.837,912276,1.19565,0.224998,-0.842146
sink_removed,5,2,[INST],0,1.18733,0.624059,0.665337,0.519503,0.796155
sink_removed,5,3,▁Write,0,0.809892,0.620915,0.972947,0.231959,0.231031
sink_removed,5,4,▁a,0,1.2107,1.31556,0.94737,0.176044,0.379112
sink_removed,5,5,▁dialogue,0,0.811822,0.801203,1.10258,0.334773,-0.154747
sink_removed,5,6,▁between,0,1.01839,1.01474,0.989156,0.151499,0.146939
sink_removed,5,7,▁two,0,0.81387,0.621535,0.968674,0.163767,0.270169
sink_removed,6,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,6,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,6,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,6,3,▁Write,0,0.810876,0.622263,0.97282,0.229856,0.231568
sink_removed,6,4,▁a,0,1.20936,1.31412,0.947901,0.178741,0.373253
sink_removed,6,5,▁,0,34.6207,251.512,0.458082,0.546274,0.996364
sink_removed,6,6,2,0,0.66452,0.381883,0.929944,0.329585,0.369906
sink_removed,6,7,▁paragraph,0,1.06195,1.11437,0.994054,0.131734,0.11087
sink_removed,7,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,7,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,7,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,7,3,▁Write,0,0.810876,0.622263,0.97282,0.229856,0.231568
sink_removed,7,4,▁me,0,1.30297,1.63495,0.981337,0.100469,0.234261
sink_removed,7,5,▁a,0,0.901886,0.726195,0.944877,0.165621,0.406465
sink_removed,7,6,▁resume,0,1.29906,1.70284,1.00452,0.154597,0.0480104
sink_removed,7,7,▁for,0,0.928559,1.46359,1.30287,0.607554,-0.270214
sink_removed,8,0,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,8,1,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,8,2,[INST],0,1.18265,0.6129,0.661969,0.514623,0.803145
sink_removed,8,3,▁Write,0,0.810599,0.622459,0.973306,0.232201,0.229527
sink_removed,8,4,▁a,0,1.20847,1.31139,0.947608,0.177189,0.376531
sink_removed,8,5,▁letter,0,0.86973,0.785416,1.01898,0.214226,0.0176767
sink_removed,8,6,▁to,0,1.51329,4.68224,1.4299,0.70262,-0.392053
sink_removed,8,7,▁a,0,0.926528,0.775911,0.950709,0.151418,0.393215
sink_removed,9,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,9,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,9,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,9,3,▁Write,0,0.810876,0.622263,0.97282,0.229856,0.231568
sink_removed,9,4,▁a,0,1.20936,1.31412,0.947901,0.178741,0.373253
sink_removed,9,5,▁long,0,0.987703,0.927217,0.97491,0.149786,0.240297
sink_removed,9,6,▁email,0,0.950059,0.906045,1.0019,0.143967,0.0587772
sink_removed,9,7,▁template,0,1.00865,1.29584,1.12859,0.366667,-0.1899
sink_removed,10,0,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,10,1,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,10,2,[INST],0,1.18265,0.6129,0.661969,0.514623,0.803145
sink_removed,10,3,▁Write,0,0.810599,0.622459,0.973306,0.232201,0.229527
sink_removed,10,4,▁a,0,1.20847,1.31139,0.947608,0.177189,0.376531
sink_removed,10,5,▁blog,0,0.85959,0.726237,0.991397,0.0856159,0.142862
sink_removed,10,6,▁post,0,1.34619,1.81241,1.00005,0.131832,0.065532
sink_removed,10,7,▁with,0,1.14989,2.52767,1.38262,0.637806,-0.395762
sink_removed,11,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,11,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,11,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,11,3,▁Can,0,0.871078,0.729755,0.98069,0.320131,0.219804
sink_removed,11,4,▁you,0,1.36397,1.83844,0.994075,0.379837,0.205471
sink_removed,11,5,▁help,0,1.08453,1.13874,0.983943,0.236615,0.185622
sink_removed,11,6,▁me,0,1.35491,1.65658,0.949941,0.129346,0.442001
sink_removed,11,7,▁make,0,0.827941,0.651196,0.974668,0.337082,0.242741
sink_removed,12,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,12,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,12,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,12,3,▁Write,0,0.810876,0.622263,0.97282,0.229856,0.231568
sink_removed,12,4,▁a,0,1.20936,1.31412,0.947901,0.178741,0.373253
sink_removed,12,5,▁story,0,0.942665,0.891251,1.00148,0.124214,0.0501769
sink_removed,12,6,▁of,0,1.27378,1.62315,1.00019,0.142104,0.069705
sink_removed,12,7,▁exactly,0,0.877724,0.745649,0.983805,0.145593,0.183129
sink_removed,13,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,13,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,13,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,13,3,▁Write,0,0.810876,0.622263,0.97282,0.229856,0.231568
sink_removed,13,4,▁a,0,1.20936,1.31412,0.947901,0.178741,0.373253
sink_removed,13,5,▁detailed,0,0.944615,0.920869,1.01588,0.189853,0.0105949
sink_removed,13,6,▁review,0,0.876882,0.778268,1.00606,0.175917,0.0534099
sink_removed,13,7,▁of,0,1.34309,4.27063,1.53865,0.86737,-0.354591
sink_removed,14,0,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,14,1,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,14,2,[INST],0,1.18265,0.6129,0.661969,0.514623,0.803145
sink_removed,14,3,▁Write,0,0.810599,0.622459,0.973306,0.232201,0.229527
sink_removed,14,4,▁a,0,1.20847,1.31139,0.947608,0.177189,0.376531
sink_removed,14,5,▁short,0,0.844046,0.789915,1.05299,0.283084,-0.050604
sink_removed,14,6,▁blog,0,1.00224,1.04526,1.0201,0.191365,-0.010381
sink_removed,14,7,▁post,0,1.30643,1.7064,0.999892,0.124938,0.0633299
sink_removed,15,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,15,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,15,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,15,3,▁Please,0,0.877935,1.30322,1.30031,0.799569,-0.032201
sink_removed,15,4,▁provide,0,0.964978,0.91633,0.991992,0.215987,0.144919
sink_removed,15,5,▁the,0,1.01595,0.948518,0.958625,0.284549,0.284673
sink_removed,15,6,▁names,0,0.915923,0.821554,0.989599,0.096582,0.155425
sink_removed,15,7,▁of,0,1.3249,2.41916,1.17395,0.458455,-0.183201
sink_removed,16,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,16,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,16,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,16,3,▁What,0,0.833373,0.798434,1.07221,0.603916,0.178071
sink_removed,16,4,▁is,0,1.2865,1.60969,0.986189,0.366083,0.220506
sink_removed,16,5,▁a,0,1.20216,1.34888,0.966102,0.12698,0.325921
sink_removed,16,6,▁name,0,0.969717,1.00566,1.03414,0.297336,0.0318799
sink_removed,16,7,▁that,0,1.0165,1.29984,1.1216,0.376244,-0.15471
sink_removed,17,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,17,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,17,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,17,3,▁Write,0,0.810876,0.622263,0.97282,0.229856,0.231568
sink_removed,17,4,▁two,0,0.949121,0.83841,0.964731,0.152959,0.302989
sink_removed,17,5,▁jokes,0,1.17526,4.15124,1.73362,1.04295,-0.439949
sink_removed,17,6,▁about,0,0.900682,0.799444,0.99271,0.187788,0.132573
sink_removed,17,7,▁rock,0,0.760342,0.607806,1.02535,0.181488,-0.0507236
sink_removed,18,0,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,18,1,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,18,2,[INST],0,1.18265,0.6129,0.661969,0.514623,0.803145
sink_removed,18,3,▁Are,0,0.926351,0.843427,0.991399,0.356566,0.202302
sink_removed,18,4,▁h,0,0.770735,0.565507,0.975694,0.179437,0.223527
sink_removed,18,5,amb,0,1.13647,1.50616,1.07989,0.314168,-0.107365
sink_removed,18,6,urg,0,1.28163,1.64637,1.00116,0.164818,0.0753865
sink_removed,18,7,ers,0,1.48218,2.8299,1.13497,0.394676,-0.167711
sink_removed,19,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,19,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,19,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,19,3,▁make,0,0.884427,0.782224,1.00001,0.375496,0.187725
sink_removed,19,4,▁a,0,1.15077,1.17613,0.942408,0.223925,0.36175
sink_removed,19,5,▁twe,0,0.762929,0.585964,1.00335,0.128414,0.0380966
sink_removed,19,6,et,0,0.910369,1.00275,1.09996,0.385583,-0.0794196
sink_removed,19,7,▁for,0,1.13268,3.8534,1.73307,1.01044,-0.486196
sink_removed,20,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,20,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,20,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,20,3,▁Write,0,0.810876,0.622263,0.97282,0.229856,0.231568
sink_removed,20,4,▁a,0,1.20936,1.31412,0.947901,0.178741,0.373253
sink_removed,20,5,▁poem,0,1.13141,1.26315,0.993361,0.09041,0.118396
sink_removed,20,6,▁about,0,0.996406,0.980813,0.993933,0.17973,0.123521
sink_removed,20,7,▁how,0,0.950346,0.877091,0.985463,0.14388,0.17224
sink_removed,21,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,21,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,21,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,21,3,▁Given,0,0.873692,0.765389,1.00134,0.323668,0.157682
sink_removed,21,4,▁the,0,0.988753,0.907772,0.963608,0.308353,0.270048
sink_removed,21,5,▁sentence,0,0.95495,0.935531,1.01286,0.172524,0.0112594
sink_removed,21,6,"▁""",0,1.00864,1.02621,1.00434,0.273044,0.120577
sink_removed,21,7,It,0,0.74624,0.50511,0.952389,0.160247,0.37016
sink_removed,22,0,<s>,1,798.839,911656,1.19524,0.224636,-0.841682
sink_removed,22,1,<s>,1,798.839,911656,1.19524,0.224636,-0.841682
sink_removed,22,2,[INST],0,1.1873,0.623101,0.664841,0.518824,0.797153
sink_removed,22,3,▁Write,0,0.810012,0.621808,0.973502,0.233207,0.228724
sink_removed,22,4,▁a,0,1.20638,1.30644,0.947457,0.176814,0.377765
sink_removed,22,5,▁short,0,0.84363,0.786067,1.05094,0.279471,-0.0471768
sink_removed,22,6,▁startup,0,0.972564,1.21663,1.13412,0.464587,-0.0757628
sink_removed,22,7,▁pitch,0,0.89306,0.778922,0.988249,0.185169,0.155672
sink_removed,23,0,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,23,1,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,23,2,[INST],0,1.18265,0.6129,0.661969,0.514623,0.803145
sink_removed,23,3,▁Write,0,0.810599,0.622459,0.973306,0.232201,0.229527
sink_removed,23,4,▁a,0,1.20847,1.31139,0.947608,0.177189,0.376531
sink_removed,23,5,▁logic,0,0.99366,0.971933,0.992157,0.105548,0.126788
sink_removed,23,6,▁qu,0,0.975759,0.974112,1.01149,0.239481,0.0714837
sink_removed,23,7,iz,0,1.51332,2.30242,1.00268,0.146732,0.0550837
sink_removed,24,0,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,24,1,<s>,1,798.841,911474,1.19512,0.224624,-0.841089
sink_removed,24,2,[INST],0,1.18265,0.6129,0.661969,0.514623,0.803145
sink_removed,24,3,▁Write,0,0.810599,0.622459,0.973306,0.232201,0.229527
sink_removed,24,4,▁a,0,1.20847,1.31139,0.947608,0.177189,0.376531
sink_removed,24,5,▁,0,34.6264,244.529,0.451603,0.552803,0.996418
sink_removed,24,6,4,0,0.763138,0.512373,0.937973,0.188205,0.413454
sink_removed,24,7,▁section,0,1.00946,1.01087,0.996001,0.128718,0.0953686
sink_removed,25,0,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,25,1,<s>,1,798.841,911473,1.19512,0.224623,-0.841089
sink_removed,25,2,[INST],0,1.182,0.612818,0.662289,0.515132,0.802448
sink_removed,25,3,▁Write,0,0.810876,0.622263,0.97282,0.229856,0.231568
sink_removed,25,4,▁the,0,1.18408,1.28029,0.955596,0.192172,0.322018
sink_removed,25,5,▁lyrics,0,0.901713,0.968599,1.09145,0.30252,-0.164856
sink_removed,25,6,▁to,0,1.13664,2.68567,1.4418,0.688691,-0.43886
