hessian,prompt,pos,token,is_sink,znorm,r_sq,amp,pred_ratio,cos_pred
full,43,1,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,43,2,<|start_header_id|>,0,2.18303,1.87309,0.626931,0.607844,0.803193
full,43,3,system,0,1.06979,0.729987,0.798653,0.451144,0.626945
full,43,4,<|end_header_id|>,0,0.924027,6.47027,2.75281,2.75773,0.18622
full,43,5,ĊĊ,0,1.01042,0.723749,0.841963,0.511214,0.54032
full,43,6,Cut,0,0.900442,0.523995,0.803911,0.244264,0.8462
full,43,7,ting,0,1.01186,0.623299,0.780237,0.371279,0.712508
full,44,0,<|begin_of_text|>,1,480.895,5.86802,0.00503727,0.998957,0.999988
full,44,1,<|begin_of_text|>,1,480.895,5.86802,0.00503727,0.998957,0.999988
full,44,2,<|start_header_id|>,0,2.18994,1.84821,0.620787,0.599534,0.812351
full,44,3,system,0,1.06936,0.724489,0.795963,0.446188,0.633731
full,44,4,<|end_header_id|>,0,0.926597,6.60144,2.77286,2.7752,0.182507
full,44,5,ĊĊ,0,1.01024,0.721311,0.840694,0.508223,0.542601
full,44,6,Cut,0,0.900318,0.524009,0.804032,0.244121,0.846154
full,44,7,ting,0,1.01203,0.62022,0.778181,0.362604,0.725193
full,45,0,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,45,1,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,45,2,<|start_header_id|>,0,2.18303,1.87309,0.626931,0.607844,0.803193
full,45,3,system,0,1.06979,0.729987,0.798653,0.451144,0.626945
full,45,4,<|end_header_id|>,0,0.924027,6.47027,2.75281,2.75773,0.18622
full,45,5,ĊĊ,0,1.01042,0.723749,0.841963,0.511214,0.54032
full,45,6,Cut,0,0.900442,0.523995,0.803911,0.244264,0.8462
full,45,7,ting,0,1.01186,0.623299,0.780237,0.371279,0.712508
full,46,0,<|begin_of_text|>,1,480.895,4.98944,0.00464489,0.999045,0.99999
full,46,1,<|begin_of_text|>,1,480.895,4.98944,0.00464489,0.999045,0.99999
full,46,2,<|start_header_id|>,0,2.18546,1.84728,0.621903,0.601473,0.810515
full,46,3,system,0,1.07006,0.727018,0.796824,0.447417,0.631685
full,46,4,<|end_header_id|>,0,0.925768,6.46291,2.74607,2.75136,0.18701
full,46,5,ĊĊ,0,1.01114,0.721941,0.840313,0.508926,0.543182
full,46,6,Cut,0,0.900682,0.52498,0.804452,0.243462,0.846396
full,46,7,ting,0,1.01088,0.621587,0.779925,0.3695,0.714814
full,47,0,<|begin_of_text|>,1,480.895,5.30994,0.00479175,0.999011,0.999989
full,47,1,<|begin_of_text|>,1,480.895,5.30994,0.00479175,0.999011,0.999989
full,47,2,<|start_header_id|>,0,2.18742,1.84964,0.621743,0.599588,0.811341
full,47,3,system,0,1.06948,0.727033,0.797267,0.448506,0.630451
full,47,4,<|end_header_id|>,0,0.921628,6.39755,2.74442,2.74857,0.186059
full,47,5,ĊĊ,0,1.01076,0.729236,0.844861,0.516589,0.535313
full,47,6,Cut,0,0.900532,0.526597,0.805824,0.242101,0.845228
full,47,7,ting,0,1.01143,0.620128,0.778585,0.363918,0.723023
full,48,0,<|begin_of_text|>,1,480.895,4.98944,0.00464489,0.999045,0.99999
full,48,1,<|begin_of_text|>,1,480.895,4.98944,0.00464489,0.999045,0.99999
full,48,2,<|start_header_id|>,0,2.18546,1.84728,0.621903,0.601473,0.810515
full,48,3,system,0,1.07006,0.727018,0.796824,0.447417,0.631685
full,48,4,<|end_header_id|>,0,0.925768,6.46291,2.74607,2.75136,0.18701
full,48,5,ĊĊ,0,1.01114,0.721941,0.840313,0.508926,0.543182
full,48,6,Cut,0,0.900682,0.52498,0.804452,0.243462,0.846396
full,48,7,ting,0,1.01088,0.621587,0.779925,0.3695,0.714814
full,49,0,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,49,1,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,49,2,<|start_header_id|>,0,2.18303,1.87309,0.626931,0.607844,0.803193
full,49,3,system,0,1.06979,0.729987,0.798653,0.451144,0.626945
full,49,4,<|end_header_id|>,0,0.924027,6.47027,2.75281,2.75773,0.18622
full,49,5,ĊĊ,0,1.01042,0.723749,0.841963,0.511214,0.54032
full,49,6,Cut,0,0.900442,0.523995,0.803911,0.244264,0.8462
full,49,7,ting,0,1.01186,0.623299,0.780237,0.371279,0.712508
full,50,0,<|begin_of_text|>,1,480.895,4.98925,0.0046448,0.999045,0.99999
full,50,1,<|begin_of_text|>,1,480.895,4.98925,0.0046448,0.999045,0.99999
full,50,2,<|start_header_id|>,0,2.18601,1.87597,0.626557,0.60556,0.804321
full,50,3,system,0,1.06992,0.726664,0.796735,0.448082,0.63157
full,50,4,<|end_header_id|>,0,0.93264,6.78259,2.79244,2.79625,0.182623
full,50,5,ĊĊ,0,1.01159,0.716527,0.836784,0.501475,0.549648
full,50,6,Cut,0,0.901733,0.526901,0.804983,0.242854,0.846149
full,50,7,ting,0,1.01175,0.622712,0.779956,0.368424,0.715758
full,51,0,<|begin_of_text|>,1,480.895,5.30994,0.00479175,0.999011,0.999989
full,51,1,<|begin_of_text|>,1,480.895,5.30994,0.00479175,0.999011,0.999989
full,51,2,<|start_header_id|>,0,2.18742,1.84964,0.621743,0.599588,0.811341
full,51,3,system,0,1.06948,0.727033,0.797267,0.448506,0.630451
full,51,4,<|end_header_id|>,0,0.921628,6.39755,2.74442,2.74857,0.186059
full,51,5,ĊĊ,0,1.01076,0.729236,0.844861,0.516589,0.535313
full,51,6,Cut,0,0.900532,0.526597,0.805824,0.242101,0.845228
full,51,7,ting,0,1.01143,0.620128,0.778585,0.363918,0.723023
full,52,0,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,52,1,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,52,2,<|start_header_id|>,0,2.18303,1.87309,0.626931,0.607844,0.803193
full,52,3,system,0,1.06979,0.729987,0.798653,0.451144,0.626945
full,52,4,<|end_header_id|>,0,0.924027,6.47027,2.75281,2.75773,0.18622
full,52,5,ĊĊ,0,1.01042,0.723749,0.841963,0.511214,0.54032
full,52,6,Cut,0,0.900442,0.523995,0.803911,0.244264,0.8462
full,52,7,ting,0,1.01186,0.623299,0.780237,0.371279,0.712508
full,53,0,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,53,1,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,53,2,<|start_header_id|>,0,2.18303,1.87309,0.626931,0.607844,0.803193
full,53,3,system,0,1.06979,0.729987,0.798653,0.451144,0.626945
full,53,4,<|end_header_id|>,0,0.924027,6.47027,2.75281,2.75773,0.18622
full,53,5,ĊĊ,0,1.01042,0.723749,0.841963,0.511214,0.54032
full,53,6,Cut,0,0.900442,0.523995,0.803911,0.244264,0.8462
full,53,7,ting,0,1.01186,0.623299,0.780237,0.371279,0.712508
full,54,0,<|begin_of_text|>,1,480.895,5.86821,0.00503735,0.998957,0.999988
full,54,1,<|begin_of_text|>,1,480.895,5.86821,0.00503735,0.998957,0.999988
full,54,2,<|start_header_id|>,0,2.18283,1.84973,0.623065,0.601998,0.809132
full,54,3,system,0,1.06986,0.727765,0.797386,0.44879,0.630125
full,54,4,<|end_header_id|>,0,0.928914,6.6997,2.78646,2.78202,0.175283
full,54,5,ĊĊ,0,1.01053,0.719987,0.839677,0.50757,0.544329
full,54,6,Cut,0,0.900371,0.523069,0.803264,0.245118,0.846225
full,54,7,ting,0,1.01261,0.622736,0.779307,0.366732,0.718745
full,55,0,<|begin_of_text|>,1,480.895,5.86821,0.00503735,0.998957,0.999988
full,55,1,<|begin_of_text|>,1,480.895,5.86821,0.00503735,0.998957,0.999988
full,55,2,<|start_header_id|>,0,2.18283,1.84973,0.623065,0.601998,0.809132
full,55,3,system,0,1.06986,0.727765,0.797386,0.44879,0.630125
full,55,4,<|end_header_id|>,0,0.928914,6.6997,2.78646,2.78202,0.175283
full,55,5,ĊĊ,0,1.01053,0.719987,0.839677,0.50757,0.544329
full,55,6,Cut,0,0.900371,0.523069,0.803264,0.245118,0.846225
full,55,7,ting,0,1.01261,0.622736,0.779307,0.366732,0.718745
full,56,0,<|begin_of_text|>,1,480.895,5.86802,0.00503727,0.998957,0.999988
full,56,1,<|begin_of_text|>,1,480.895,5.86802,0.00503727,0.998957,0.999988
full,56,2,<|start_header_id|>,0,2.18994,1.84821,0.620787,0.599534,0.812351
full,56,3,system,0,1.06936,0.724489,0.795963,0.446188,0.633731
full,56,4,<|end_header_id|>,0,0.926597,6.60144,2.77286,2.7752,0.182507
full,56,5,ĊĊ,0,1.01024,0.721311,0.840694,0.508223,0.542601
full,56,6,Cut,0,0.900318,0.524009,0.804032,0.244121,0.846154
full,56,7,ting,0,1.01203,0.62022,0.778181,0.362604,0.725193
full,57,0,<|begin_of_text|>,1,480.895,5.86821,0.00503735,0.998957,0.999988
full,57,1,<|begin_of_text|>,1,480.895,5.86821,0.00503735,0.998957,0.999988
full,57,2,<|start_header_id|>,0,2.18283,1.84973,0.623065,0.601998,0.809132
full,57,3,system,0,1.06986,0.727765,0.797386,0.44879,0.630125
full,57,4,<|end_header_id|>,0,0.928914,6.6997,2.78646,2.78202,0.175283
full,57,5,ĊĊ,0,1.01053,0.719987,0.839677,0.50757,0.544329
full,57,6,Cut,0,0.900371,0.523069,0.803264,0.245118,0.846225
full,57,7,ting,0,1.01261,0.622736,0.779307,0.366732,0.718745
full,58,0,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,58,1,<|begin_of_text|>,1,480.895,5.31309,0.00479317,0.999011,0.999989
full,58,2,<|start_header_id|>,0,2.18303,1.87309,0.626931,0.607844,0.803193
full,58,3,system,0,1.06979,0.729987,0.798653,0.451144,0.626945
full,58,4,<|end_header_id|>,0,0.924027,6.47027,2.75281,2.75773,0.18622
full,58,5,ĊĊ,0,1.01042,0.723749,0.841963,0.511214,0.54032
full,58,6,Cut,0,0.900442,0.523995,0.803911,0.244264,0.8462
full,58,7,ting,0,1.01186,0.623299,0.780237,0.371279,0.712508
full,59,0,<|begin_of_text|>,1,480.895,5.86821,0.00503735,0.998957,0.999988
full,59,1,<|begin_of_text|>,1,480.895,5.86821,0.00503735,0.998957,0.999988
full,59,2,<|start_header_id|>,0,2.18283,1.84973,0.623065,0.601998,0.809132
full,59,3,system,0,1.06986,0.727765,0.797386,0.44879,0.630125
full,59,4,<|end_header_id|>,0,0.928914,6.6997,2.78646,2.78202,0.175283
full,59,5,ĊĊ,0,1.01053,0.719987,0.839677,0.50757,0.544329
full,59,6,Cut,0,0.900371,0.523069,0.803264,0.245118,0.846225
full,59,7,ting,0,1.01261,0.622736,0.779307,0.366732,0.718745
full,60,0,<|begin_of_text|>,1,480.895,5.30994,0.00479175,0.999011,0.999989
full,60,1,<|begin_of_text|>,1,480.895,5.30994,0.00479175,0.999011,0.999989
full,60,2,<|start_header_id|>,0,2.18742,1.84964,0.621743,0.599588,0.811341
full,60,3,system,0,1.06948,0.727033,0.797267,0.448506,0.630451
full,60,4,<|end_header_id|>,0,0.921628,6.39755,2.74442,2.74857,0.186059
full,60,5,ĊĊ,0,1.01076,0.729236,0.844861,0.516589,0.535313
full,60,6,Cut,0,0.900532,0.526597,0.805824,0.242101,0.845228
full,60,7,ting,0,1.01143,0.620128,0.778585,0.363918,0.723023
full,61,0,<|begin_of_text|>,1,480.895,5.30994,0.00479175,0.999011,0.999989
full,61,1,<|begin_of_text|>,1,480.895,5.30994,0.00479175,0.999011,0.999989
full,61,2,<|start_header_id|>,0,2.18742,1.84964,0.621743,0.599588,0.811341
full,61,3,system,0,1.06948,0.727033,0.797267,0.448506,0.630451
full,61,4,<|end_header_id|>,0,0.921628,6.39755,2.74442,2.74857,0.186059
full,61,5,ĊĊ,0,1.01076,0.729236,0.844861,0.516589,0.535313
full,61,6,Cut,0,0.900532,0.526597,0.805824,0.242101,0.845228
full,61,7,ting,0,1.01143,0.620128,0.778585,0.363918,0.723023
full,62,0,<|begin_of_text|>,1,480.895,5.86802,0.00503727,0.998957,0.999988
full,62,1,<|begin_of_text|>,1,480.895,5.86802,0.00503727,0.998957,0.999988
full,62,2,<|start_header_id|>,0,2.18994,1.84821,0.620787,0.599534,0.812351
full,62,3,system,0,1.06936,0.724489,0.795963,0.446188,0.633731
full,62,4,<|end_header_id|>,0,0.926597,6.60144,2.77286,2.7752,0.182507
full,62,5,ĊĊ,0,1.01024,0.721311,0.840694,0.508223,0.542601
full,62,6,Cut,0,0.900318,0.524009,0.804032,0.244121,0.846154
full,62,7,ting,0,1.01203,0.62022,0.778181,0.362604,0.725193
full,63,0,<|begin_of_text|>,1,480.895,5.31102,0.00479224,0.999011,0.999989
full,63,1,<|begin_of_text|>,1,480.895,5.31102,0.00479224,0.999011,0.999989
full,63,2,<|start_header_id|>,0,2.1895,1.84599,0.620538,0.599086,0.812768
full,63,3,system,0,1.06932,0.727133,0.797446,0.449112,0.629889
full,63,4,<|end_header_id|>,0,0.919415,6.27581,2.72473,2.72801,0.186566
full,63,5,ĊĊ,0,1.01177,0.721348,0.839443,0.505785,0.54485
full,63,6,Cut,0,0.900109,0.523915,0.804147,0.244102,0.845822
full,63,7,ting,0,1.01205,0.623459,0.78019,0.369057,0.714667
sink_removed,0,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,0,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,0,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,0,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,0,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,0,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,0,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,0,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,1,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,1,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,1,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,1,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,1,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,1,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,1,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,1,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,2,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,2,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,2,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,2,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,2,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,2,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,2,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,2,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,3,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,3,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,3,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,3,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,3,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,3,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,3,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,3,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,4,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,4,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,4,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,4,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,4,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,4,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,4,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,4,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,5,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,5,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118351,-0.983696
sink_removed,5,2,<|start_header_id|>,0,2.18283,0.0115409,0.0492151,0.988823,0.998838
sink_removed,5,3,system,0,1.06986,0.0121948,0.103219,0.963419,0.995165
sink_removed,5,4,<|end_header_id|>,0,0.928914,0.0114166,0.115025,0.96438,0.993798
sink_removed,5,5,ĊĊ,0,1.01053,0.0119998,0.108402,0.962448,0.994628
sink_removed,5,6,Cut,0,0.900371,0.0119316,0.121319,0.954977,0.993355
sink_removed,5,7,ting,0,1.01261,0.01212,0.10872,0.961636,0.99462
sink_removed,6,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,6,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,6,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,6,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,6,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,6,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,6,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,6,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,7,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,7,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,7,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,7,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,7,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,7,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,7,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,7,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,8,0,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,8,1,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,8,2,<|start_header_id|>,0,2.18391,0.0115325,0.0491729,0.989306,0.998836
sink_removed,8,3,system,0,1.06968,0.0122145,0.103319,0.963306,0.995158
sink_removed,8,4,<|end_header_id|>,0,0.928152,0.0113874,0.114972,0.965213,0.993779
sink_removed,8,5,ĊĊ,0,1.01169,0.0120229,0.108382,0.962346,0.994634
sink_removed,8,6,Cut,0,0.899934,0.0119509,0.121476,0.955499,0.993315
sink_removed,8,7,ting,0,1.01256,0.0121441,0.108833,0.961328,0.994617
sink_removed,9,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,9,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,9,2,<|start_header_id|>,0,2.18742,0.0117631,0.0495826,0.986599,0.998845
sink_removed,9,3,system,0,1.06948,0.0122926,0.103669,0.962973,0.995132
sink_removed,9,4,<|end_header_id|>,0,0.921628,0.0112433,0.115051,0.964559,0.99379
sink_removed,9,5,ĊĊ,0,1.01076,0.0120086,0.108417,0.962398,0.994628
sink_removed,9,6,Cut,0,0.900532,0.0119452,0.121366,0.95473,0.993359
sink_removed,9,7,ting,0,1.01143,0.0121247,0.108868,0.961589,0.994604
sink_removed,10,0,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,10,1,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,10,2,<|start_header_id|>,0,2.18391,0.0115325,0.0491729,0.989306,0.998836
sink_removed,10,3,system,0,1.06968,0.0122145,0.103319,0.963306,0.995158
sink_removed,10,4,<|end_header_id|>,0,0.928152,0.0113874,0.114972,0.965213,0.993779
sink_removed,10,5,ĊĊ,0,1.01169,0.0120229,0.108382,0.962346,0.994634
sink_removed,10,6,Cut,0,0.899934,0.0119509,0.121476,0.955499,0.993315
sink_removed,10,7,ting,0,1.01256,0.0121441,0.108833,0.961328,0.994617
sink_removed,11,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,11,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,11,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,11,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,11,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,11,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,11,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,11,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,12,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,12,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,12,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,12,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,12,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,12,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,12,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,12,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,13,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118358,-0.983627
sink_removed,13,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118358,-0.983627
sink_removed,13,2,<|start_header_id|>,0,2.1858,0.0115406,0.0491479,0.989382,0.998836
sink_removed,13,3,system,0,1.07012,0.0122217,0.103308,0.963547,0.995151
sink_removed,13,4,<|end_header_id|>,0,0.928443,0.0113622,0.114809,0.963587,0.993848
sink_removed,13,5,ĊĊ,0,1.0107,0.0119946,0.10836,0.962135,0.994643
sink_removed,13,6,Cut,0,0.9007,0.0119353,0.121293,0.954748,0.993368
sink_removed,13,7,ting,0,1.0117,0.0121063,0.108756,0.961457,0.994622
sink_removed,14,0,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,14,1,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,14,2,<|start_header_id|>,0,2.18391,0.0115325,0.0491729,0.989306,0.998836
sink_removed,14,3,system,0,1.06968,0.0122145,0.103319,0.963306,0.995158
sink_removed,14,4,<|end_header_id|>,0,0.928152,0.0113874,0.114972,0.965213,0.993779
sink_removed,14,5,ĊĊ,0,1.01169,0.0120229,0.108382,0.962346,0.994634
sink_removed,14,6,Cut,0,0.899934,0.0119509,0.121476,0.955499,0.993315
sink_removed,14,7,ting,0,1.01256,0.0121441,0.108833,0.961328,0.994617
sink_removed,15,0,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,15,1,<|begin_of_text|>,1,480.895,288345,1.11662,0.118351,-0.983655
sink_removed,15,2,<|start_header_id|>,0,2.18303,0.0116538,0.0494509,0.991716,0.998802
sink_removed,15,3,system,0,1.06979,0.0122352,0.103397,0.963415,0.995146
sink_removed,15,4,<|end_header_id|>,0,0.924027,0.0113309,0.115199,0.966891,0.993704
sink_removed,15,5,ĊĊ,0,1.01042,0.0119956,0.108395,0.962413,0.99463
sink_removed,15,6,Cut,0,0.900442,0.0119646,0.121477,0.955415,0.993318
sink_removed,15,7,ting,0,1.01186,0.0121395,0.108888,0.960926,0.994625
sink_removed,16,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118358,-0.983627
sink_removed,16,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118358,-0.983627
sink_removed,16,2,<|start_header_id|>,0,2.1858,0.0115406,0.0491479,0.989382,0.998836
sink_removed,16,3,system,0,1.07012,0.0122217,0.103308,0.963547,0.995151
sink_removed,16,4,<|end_header_id|>,0,0.928443,0.0113622,0.114809,0.963587,0.993848
sink_removed,16,5,ĊĊ,0,1.0107,0.0119946,0.10836,0.962135,0.994643
sink_removed,16,6,Cut,0,0.9007,0.0119353,0.121293,0.954748,0.993368
sink_removed,16,7,ting,0,1.0117,0.0121063,0.108756,0.961457,0.994622
sink_removed,17,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,17,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,17,2,<|start_header_id|>,0,2.18401,0.0115357,0.0491775,0.989062,0.998838
sink_removed,17,3,system,0,1.06938,0.0121946,0.103265,0.963387,0.995161
sink_removed,17,4,<|end_header_id|>,0,0.928421,0.0114321,0.115164,0.963789,0.9938
sink_removed,17,5,ĊĊ,0,1.01053,0.0120001,0.108404,0.962429,0.994628
sink_removed,17,6,Cut,0,0.900581,0.0119495,0.121381,0.955064,0.993344
sink_removed,17,7,ting,0,1.01256,0.0121496,0.108858,0.962028,0.99459
sink_removed,18,0,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,18,1,<|begin_of_text|>,1,480.895,288347,1.11663,0.118348,-0.983728
sink_removed,18,2,<|start_header_id|>,0,2.18391,0.0115325,0.0491729,0.989306,0.998836
sink_removed,18,3,system,0,1.06968,0.0122145,0.103319,0.963306,0.995158
sink_removed,18,4,<|end_header_id|>,0,0.928152,0.0113874,0.114972,0.965213,0.993779
sink_removed,18,5,ĊĊ,0,1.01169,0.0120229,0.108382,0.962346,0.994634
sink_removed,18,6,Cut,0,0.899934,0.0119509,0.121476,0.955499,0.993315
sink_removed,18,7,ting,0,1.01256,0.0121441,0.108833,0.961328,0.994617
sink_removed,19,0,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,19,1,<|begin_of_text|>,1,480.895,288347,1.11662,0.118357,-0.983637
sink_removed,19,2,<|start_header_id|>,0,2.18601,0.011521,0.0491013,0.989108,0.998841
sink_removed,19,3,system,0,1.06992,0.0122106,0.10328,0.963681,0.99515
sink_removed,19,4,<|end_header_id|>,0,0.93264,0.011553,0.115248,0.960778,0.993888
sink_removed,19,5,ĊĊ,0,1.01159,0.0120255,0.108405,0.962157,0.994637
sink_removed,19,6,Cut,0,0.901733,0.0119823,0.121393,0.954758,0.993355
sink_removed,19,7,ting,0,1.01175,0.0121246,0.108833,0.961574,0.994609
sink_removed,20,0,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
sink_removed,20,1,<|begin_of_text|>,1,480.895,288344,1.11662,0.118351,-0.983655
