hessian,prompt,pos,token,is_sink,znorm,r_sq,amp,pred_ratio,cos_pred
full,45,7,▁a,0,0.875071,3.65585,2.185,1.96568,0.0228126
full,46,0,<s>,1,798.841,25.9716,0.00637953,0.994144,0.999997
full,46,1,<s>,1,798.841,25.9716,0.00637953,0.994144,0.999997
full,46,2,[INST],0,1.18265,13.3185,3.08582,2.9186,-0.000696328
full,46,3,▁Write,0,0.810599,1.61499,1.56776,1.1931,-0.0144044
full,46,4,▁me,0,1.30354,1.77359,1.02165,0.249498,0.03703
full,46,5,▁a,0,0.900137,2.77099,1.84931,1.58929,0.0333213
full,46,6,▁template,0,0.814774,5.76213,2.94615,2.49643,-0.28994
full,46,7,▁for,0,1.10127,9.48419,2.79645,2.30971,-0.32155
full,47,0,<s>,1,798.839,24.5955,0.00620824,0.994311,0.999997
full,47,1,<s>,1,798.839,24.5955,0.00620824,0.994311,0.999997
full,47,2,[INST],0,1.18823,13.1502,3.05185,2.88327,-0.000100615
full,47,3,"▁""",0,0.982271,3.63344,1.94056,1.65727,-0.00580353
full,47,4,The,0,0.706266,0.481573,0.982569,0.363344,0.229229
full,47,5,▁man,0,1.12803,8.18559,2.53633,1.97892,-0.38325
full,47,6,▁was,0,0.785392,6.25533,3.18448,3.04765,0.0241543
full,47,7,▁arrested,0,0.929144,12.6002,3.82037,3.31409,-0.394075
full,48,0,<s>,1,798.841,25.9716,0.00637953,0.994144,0.999997
full,48,1,<s>,1,798.841,25.9716,0.00637953,0.994144,0.999997
full,48,2,[INST],0,1.18265,13.3185,3.08582,2.9186,-0.000696328
full,48,3,▁Write,0,0.810599,1.61499,1.56776,1.1931,-0.0144044
full,48,4,▁a,0,1.20847,1.43128,0.989979,0.241835,0.162147
full,48,5,▁poem,0,1.13348,2.2227,1.31531,0.845924,-0.00854473
full,48,6,▁that,0,1.64221,172.944,8.008,7.87128,-0.0743835
full,48,7,',0,0.65482,0.761691,1.33281,0.905871,0.0244097
full,49,0,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,49,1,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,49,2,[INST],0,1.182,13.32,3.08769,2.92063,-0.000647161
full,49,3,▁I,0,0.830184,10.9741,3.99033,3.76843,-0.0957524
full,49,4,▁have,0,0.840247,3.32498,2.17014,1.9537,0.0274974
full,49,5,▁a,0,1.13879,1.34467,1.01827,0.391142,0.148442
full,49,6,▁d,0,0.830388,2.48373,1.89789,1.6624,0.0485961
full,49,7,ime,0,1.12237,2.4533,1.39553,0.779637,-0.217833
full,50,0,<s>,1,798.841,25.9716,0.00637953,0.994144,0.999997
full,50,1,<s>,1,798.841,25.9716,0.00637953,0.994144,0.999997
full,50,2,[INST],0,1.18265,13.3185,3.08582,2.9186,-0.000696328
full,50,3,▁Write,0,0.810599,1.61499,1.56776,1.1931,-0.0144044
full,50,4,▁a,0,1.20847,1.43128,0.989979,0.241835,0.162147
full,50,5,▁ha,0,0.928774,0.884928,1.01285,0.300268,0.107075
full,50,6,iku,0,1.46184,2.20351,1.01545,0.183581,0.00699639
full,50,7,▁about,0,0.927042,1.27904,1.21995,0.650561,-0.0499975
full,51,0,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,51,1,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,51,2,[INST],0,1.182,13.32,3.08769,2.92063,-0.000647161
full,51,3,▁Can,0,0.871078,0.789688,1.02017,0.30728,0.0873513
full,51,4,▁you,0,1.36397,2.49547,1.15817,0.676112,0.0856195
full,51,5,▁elaborate,0,1.4979,2.38895,1.03186,0.267988,0.0132009
full,51,6,▁on,0,1.28635,7.97741,2.19569,1.73246,-0.236549
full,51,7,▁the,0,0.82569,1.21147,1.33303,0.940647,0.0573287
full,52,0,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,52,1,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,52,2,[INST],0,1.182,13.32,3.08769,2.92063,-0.000647161
full,52,3,▁Write,0,0.810876,1.59388,1.55695,1.17834,-0.0151057
full,52,4,▁an,0,1.16849,1.36664,1.00047,0.279686,0.138167
full,52,5,▁essay,0,0.937043,4.80137,2.33842,1.95774,-0.162297
full,52,6,▁about,0,1.08085,1.17473,1.00278,0.161931,0.0637904
full,52,7,▁how,0,0.961429,1.9584,1.45557,1.08871,0.0305879
full,53,0,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,53,1,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,53,2,[INST],0,1.182,13.32,3.08769,2.92063,-0.000647161
full,53,3,▁Can,0,0.871078,0.789688,1.02017,0.30728,0.0873513
full,53,4,▁you,0,1.36397,2.49547,1.15817,0.676112,0.0856195
full,53,5,▁give,0,0.877521,1.23823,1.26807,0.846922,0.0645147
full,53,6,▁me,0,1.2484,4.72612,1.74139,1.42343,-0.00220916
full,53,7,▁an,0,0.86081,2.92446,1.98662,1.7407,0.0239472
full,54,0,<s>,1,798.837,29.1847,0.00676269,0.993693,0.999997
full,54,1,<s>,1,798.837,29.1847,0.00676269,0.993693,0.999997
full,54,2,[INST],0,1.18766,13.0592,3.04274,2.87387,0.000148949
full,54,3,▁Take,0,0.954414,22.7402,4.99644,4.70581,-0.193355
full,54,4,▁the,0,1.18927,3.97873,1.67723,1.3397,-0.006824
full,54,5,▁text,0,0.821299,0.800652,1.08948,0.333922,-0.113005
full,54,6,▁below,0,1.09633,2.42897,1.42158,0.993792,-0.0167393
full,54,7,▁as,0,0.815968,2.27622,1.84899,1.58025,0.0248168
full,55,0,<s>,1,798.839,26.6543,0.00646286,0.994047,0.999997
full,55,1,<s>,1,798.839,26.6543,0.00646286,0.994047,0.999997
full,55,2,[INST],0,1.1873,13.059,3.04364,2.87484,0.000163594
full,55,3,▁Write,0,0.810012,1.66076,1.59097,1.22156,-0.0159574
full,55,4,▁a,0,1.20638,1.44904,0.997825,0.273785,0.144829
full,55,5,▁lim,0,0.876357,7.63632,3.15327,2.98126,-0.00925375
full,55,6,er,0,1.39375,3.22456,1.2884,0.807344,-0.00505357
full,55,7,ick,0,1.72347,3.03068,1.01011,0.180716,0.0341423
full,56,0,<s>,1,798.84,34.8176,0.00738651,0.993079,0.999997
full,56,1,<s>,1,798.84,34.8176,0.00738651,0.993079,0.999997
full,56,2,[INST],0,1.18179,13.2222,3.0769,2.90905,-0.000811679
full,56,3,▁What,0,0.831717,3.40469,2.21852,2.01434,0.0336909
full,56,4,▁is,0,1.28424,2.45425,1.21987,0.786974,0.0833852
full,56,5,▁the,0,1.1287,3.32929,1.61658,1.27932,0.00911946
full,56,6,▁difference,0,1.03824,1.56573,1.2052,0.697676,0.0245412
full,56,7,▁between,0,1.52717,2.38913,1.01212,0.231365,0.0629756
full,57,0,<s>,1,798.839,28.8802,0.0067273,0.993763,0.999997
full,57,1,<s>,1,798.839,28.8802,0.0067273,0.993763,0.999997
full,57,2,[INST],0,1.18106,13.2433,3.08125,2.91372,-0.000743299
full,57,3,▁How,0,0.839331,1.0343,1.21169,0.741336,0.0548974
full,57,4,▁did,0,1.0653,1.8093,1.26266,0.8034,0.0318348
full,57,5,▁a,0,1.22105,2.1953,1.21343,0.715669,0.0277859
full,57,6,▁man,0,0.915426,1.7436,1.44245,0.923349,-0.123511
full,57,7,▁named,0,1.07016,3.00861,1.62081,1.26646,-0.00912036
full,58,0,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,58,1,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,58,2,[INST],0,1.182,13.32,3.08769,2.92063,-0.000647161
full,58,3,▁What,0,0.833373,3.45259,2.22963,2.02572,0.0326493
full,58,4,▁is,0,1.2865,2.46919,1.22142,0.789119,0.0828982
full,58,5,▁the,0,1.12596,3.33219,1.62122,1.28539,0.00928835
full,58,6,▁history,0,0.838242,1.61178,1.51455,0.973839,-0.177392
full,58,7,▁of,0,1.26793,20.7301,3.59093,3.08529,-0.385014
full,59,0,<s>,1,798.837,30.1347,0.00687187,0.993578,0.999997
full,59,1,<s>,1,798.837,30.1347,0.00687187,0.993578,0.999997
full,59,2,[INST],0,1.18733,13.0625,3.04399,2.875,-3.67843e-05
full,59,3,▁Write,0,0.809892,1.58936,1.55663,1.17928,-0.0137289
full,59,4,▁a,0,1.2107,1.46578,0.999997,0.281969,0.140996
full,59,5,▁short,0,0.845011,1.16789,1.27891,0.660578,-0.150812
full,59,6,▁proposal,0,1.06145,15.713,3.73448,3.26378,-0.351447
full,59,7,▁for,0,1.26746,41.8433,5.10364,4.53754,-0.49123
full,60,0,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,60,1,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,60,2,[INST],0,1.182,13.32,3.08769,2.92063,-0.000647161
full,60,3,▁List,0,0.841272,0.77535,1.04668,0.365766,0.0522919
full,60,4,▁exactly,0,0.952909,3.22946,1.88588,1.47124,-0.13322
full,60,5,▁,0,5.63288,438.723,3.71848,4.61962,0.921482
full,60,6,1,0,0.705115,2.51362,2.24849,2.00488,-0.00901349
full,60,7,0,0,0.839788,2.47913,1.87491,1.50558,-0.0825276
full,61,0,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,61,1,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,61,2,[INST],0,1.182,13.32,3.08769,2.92063,-0.000647161
full,61,3,▁Write,0,0.810876,1.59388,1.55695,1.17834,-0.0151057
full,61,4,▁an,0,1.16849,1.36664,1.00047,0.279686,0.138167
full,61,5,▁outline,0,1.22756,18.0962,3.46539,2.99176,-0.343999
full,61,6,▁for,0,1.27405,58.0526,5.98032,5.48158,-0.430211
full,61,7,▁a,0,0.95376,1.90798,1.44826,1.10288,0.0538974
full,62,0,<s>,1,798.84,34.8176,0.00738651,0.993079,0.999997
full,62,1,<s>,1,798.84,34.8176,0.00738651,0.993079,0.999997
full,62,2,[INST],0,1.18179,13.2222,3.0769,2.90905,-0.000811679
full,62,3,▁Which,0,1.09785,4.55029,1.94301,1.62233,-0.0441775
full,62,4,▁of,0,1.49123,23.1051,3.22337,2.88142,-0.188714
full,62,5,▁the,0,0.986001,2.58509,1.63065,1.34249,0.0533527
full,62,6,▁following,0,1.4173,2.69117,1.15746,0.591387,0.00846971
full,62,7,▁is,0,1.15307,1.30683,0.991412,0.142718,0.131277
full,63,0,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,63,1,<s>,1,798.841,25.8624,0.00636611,0.994157,0.999997
full,63,2,[INST],0,1.182,13.32,3.08769,2.92063,-0.000647161
full,63,3,▁What,0,0.833373,3.45259,2.22963,2.02572,0.0326493
full,63,4,▁are,0,1.50618,2.31617,1.01043,0.298218,0.113938
full,63,5,▁the,0,1.18207,3.11434,1.49293,1.11155,0.00301697
full,63,6,▁pros,0,0.856351,2.24741,1.75061,1.54615,0.105407
full,63,7,▁and,0,11.4096,490.358,1.94083,2.9054,0.976549
sink_removed,0,0,<s>,1,798.839,960888,1.22709,0.260396,-0.840929
sink_removed,0,1,<s>,1,798.839,960888,1.22709,0.260396,-0.840929
sink_removed,0,2,[INST],0,1.1873,3.75055,1.63112,1.32406,0.0349652
sink_removed,0,3,▁Write,0,0.810012,0.629344,0.979383,0.294285,0.216478
sink_removed,0,4,▁a,0,1.20638,1.2424,0.923944,0.266259,0.407913
sink_removed,0,5,▁,0,34.6283,502.596,0.647409,0.376055,0.960338
sink_removed,0,6,3,0,0.769042,0.471782,0.893143,0.285868,0.496761
sink_removed,0,7,0,0,0.914215,0.729151,0.934029,0.220854,0.399283
sink_removed,1,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,1,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,1,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,1,3,▁I,0,0.830184,0.815421,1.08772,0.569548,0.124003
sink_removed,1,4,▁am,0,0.867862,0.646558,0.926516,0.353103,0.377015
sink_removed,1,5,▁planning,0,1.02301,0.926899,0.941104,0.199619,0.386163
sink_removed,1,6,▁a,0,1.09974,1.01866,0.91775,0.305173,0.411023
sink_removed,1,7,▁trip,0,0.871465,0.763826,1.00288,0.210885,0.0917837
sink_removed,2,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,2,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,2,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,2,3,▁Write,0,0.810876,0.630219,0.97902,0.291399,0.216943
sink_removed,2,4,▁a,0,1.20936,1.24232,0.921641,0.262258,0.41821
sink_removed,2,5,▁resume,0,1.3034,1.74083,1.01228,0.215107,0.0501338
sink_removed,2,6,▁for,0,1.00182,1.56047,1.24692,0.530349,-0.257893
sink_removed,2,7,▁a,0,0.940732,0.731852,0.90938,0.222076,0.500606
sink_removed,3,0,<s>,1,798.837,961330,1.22738,0.260593,-0.841437
sink_removed,3,1,<s>,1,798.837,961330,1.22738,0.260593,-0.841437
sink_removed,3,2,[INST],0,1.18766,3.75092,1.63071,1.32358,0.0350046
sink_removed,3,3,▁Write,0,0.809749,0.629214,0.9796,0.294513,0.215818
sink_removed,3,4,▁an,0,1.16752,1.17454,0.928259,0.266291,0.392889
sink_removed,3,5,▁email,0,0.926756,0.842207,0.990249,0.132526,0.139485
sink_removed,3,6,▁to,0,1.31899,3.36454,1.39066,0.939874,-0.0269017
sink_removed,3,7,▁my,0,0.867977,0.610619,0.900278,0.246198,0.50795
sink_removed,4,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,4,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,4,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,4,3,▁Given,0,0.873692,0.711757,0.965622,0.235992,0.261164
sink_removed,4,4,▁the,0,0.988753,0.873527,0.945258,0.332963,0.326391
sink_removed,4,5,▁sentence,0,0.95495,0.942057,1.01638,0.211104,0.0273047
sink_removed,4,6,"▁""",0,1.00864,0.978337,0.980636,0.23534,0.199154
sink_removed,4,7,Two,0,0.773136,0.57501,0.980803,0.252865,0.201622
sink_removed,5,0,<s>,1,798.837,961136,1.22725,0.260491,-0.841289
sink_removed,5,1,<s>,1,798.837,961136,1.22725,0.260491,-0.841289
sink_removed,5,2,[INST],0,1.18733,3.75274,1.63156,1.32479,0.035132
sink_removed,5,3,▁Write,0,0.809892,0.628819,0.97912,0.293631,0.217184
sink_removed,5,4,▁a,0,1.2107,1.25086,0.923781,0.265733,0.408761
sink_removed,5,5,▁dialogue,0,0.811822,0.73389,1.05525,0.258004,-0.091048
sink_removed,5,6,▁between,0,1.01839,0.990379,0.977212,0.167043,0.21839
sink_removed,5,7,▁two,0,0.81387,0.603471,0.954494,0.190714,0.328536
sink_removed,6,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,6,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,6,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,6,3,▁Write,0,0.810876,0.630219,0.97902,0.291399,0.216943
sink_removed,6,4,▁a,0,1.20936,1.24232,0.921641,0.262258,0.41821
sink_removed,6,5,▁,0,34.6207,502.522,0.647503,0.375539,0.960978
sink_removed,6,6,2,0,0.66452,0.357434,0.899683,0.360178,0.444639
sink_removed,6,7,▁paragraph,0,1.06195,1.09946,0.987385,0.194217,0.161653
sink_removed,7,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,7,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,7,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,7,3,▁Write,0,0.810876,0.630219,0.97902,0.291399,0.216943
sink_removed,7,4,▁me,0,1.30297,1.58615,0.966579,0.166303,0.28076
sink_removed,7,5,▁a,0,0.901886,0.69383,0.923581,0.252135,0.417573
sink_removed,7,6,▁resume,0,1.29906,1.68672,0.999752,0.160511,0.0818006
sink_removed,7,7,▁for,0,0.928559,1.07507,1.11663,0.388118,-0.123962
sink_removed,8,0,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,8,1,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,8,2,[INST],0,1.18265,3.70438,1.62742,1.31987,0.0354407
sink_removed,8,3,▁Write,0,0.810599,0.630236,0.979367,0.293428,0.216305
sink_removed,8,4,▁a,0,1.20847,1.24288,0.922524,0.263546,0.414359
sink_removed,8,5,▁letter,0,0.86973,0.751181,0.996524,0.165172,0.103596
sink_removed,8,6,▁to,0,1.51329,4.0281,1.32626,0.74877,-0.132419
sink_removed,8,7,▁a,0,0.926528,0.72853,0.921224,0.22508,0.448745
sink_removed,9,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,9,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,9,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,9,3,▁Write,0,0.810876,0.630219,0.97902,0.291399,0.216943
sink_removed,9,4,▁a,0,1.20936,1.24232,0.921641,0.262258,0.41821
sink_removed,9,5,▁long,0,0.987703,0.896085,0.958404,0.210314,0.298825
sink_removed,9,6,▁email,0,0.950059,0.892783,0.99454,0.139558,0.108797
sink_removed,9,7,▁template,0,1.00865,1.04277,1.0124,0.153264,-0.00478079
sink_removed,10,0,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,10,1,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,10,2,[INST],0,1.18265,3.70438,1.62742,1.31987,0.0354407
sink_removed,10,3,▁Write,0,0.810599,0.630236,0.979367,0.293428,0.216305
sink_removed,10,4,▁a,0,1.20847,1.24288,0.922524,0.263546,0.414359
sink_removed,10,5,▁blog,0,0.85959,0.706523,0.977849,0.161616,0.216351
sink_removed,10,6,▁post,0,1.34619,1.78673,0.992941,0.147725,0.12148
sink_removed,10,7,▁with,0,1.14989,1.75228,1.15118,0.446849,-0.14048
sink_removed,11,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,11,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,11,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,11,3,▁Can,0,0.871078,0.663264,0.934945,0.258131,0.37289
sink_removed,11,4,▁you,0,1.36397,1.5574,0.914943,0.297642,0.422436
sink_removed,11,5,▁help,0,1.08453,1.04199,0.941216,0.222022,0.367996
sink_removed,11,6,▁me,0,1.35491,1.5053,0.905529,0.20962,0.534199
sink_removed,11,7,▁make,0,0.827941,0.650944,0.974478,0.437332,0.276279
sink_removed,12,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,12,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,12,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,12,3,▁Write,0,0.810876,0.630219,0.97902,0.291399,0.216943
sink_removed,12,4,▁a,0,1.20936,1.24232,0.921641,0.262258,0.41821
sink_removed,12,5,▁story,0,0.942665,0.865955,0.987166,0.166925,0.159854
sink_removed,12,6,▁of,0,1.27378,1.56864,0.983254,0.200272,0.18305
sink_removed,12,7,▁exactly,0,0.877724,0.724847,0.969985,0.14846,0.27337
sink_removed,13,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,13,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,13,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,13,3,▁Write,0,0.810876,0.630219,0.97902,0.291399,0.216943
sink_removed,13,4,▁a,0,1.20936,1.24232,0.921641,0.262258,0.41821
sink_removed,13,5,▁detailed,0,0.944615,0.912026,1.01099,0.227783,0.0653586
sink_removed,13,6,▁review,0,0.876882,0.771448,1.00164,0.23624,0.111165
sink_removed,13,7,▁of,0,1.34309,3.40336,1.37356,0.743679,-0.224303
sink_removed,14,0,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,14,1,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,14,2,[INST],0,1.18265,3.70438,1.62742,1.31987,0.0354407
sink_removed,14,3,▁Write,0,0.810599,0.630236,0.979367,0.293428,0.216305
sink_removed,14,4,▁a,0,1.20847,1.24288,0.922524,0.263546,0.414359
sink_removed,14,5,▁short,0,0.844046,0.729481,1.01191,0.233418,0.0653915
sink_removed,14,6,▁blog,0,1.00224,0.990548,0.99304,0.1407,0.119646
sink_removed,14,7,▁post,0,1.30643,1.67849,0.991682,0.142075,0.129341
sink_removed,15,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,15,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,15,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,15,3,▁Please,0,0.877935,0.85661,1.05422,0.369952,0.0344553
sink_removed,15,4,▁provide,0,0.964978,0.908582,0.98779,0.27477,0.181551
sink_removed,15,5,▁the,0,1.01595,0.921322,0.944782,0.348892,0.328344
sink_removed,15,6,▁names,0,0.915923,0.808905,0.981951,0.15718,0.192382
sink_removed,15,7,▁of,0,1.3249,2.17537,1.11323,0.370305,-0.137928
sink_removed,16,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,16,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,16,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,16,3,▁What,0,0.833373,0.645252,0.963884,0.380876,0.283548
sink_removed,16,4,▁is,0,1.2865,1.34625,0.901885,0.324149,0.44991
sink_removed,16,5,▁a,0,1.20216,1.29,0.944781,0.209795,0.360836
sink_removed,16,6,▁name,0,0.969717,0.92169,0.990028,0.18526,0.146188
sink_removed,16,7,▁that,0,1.0165,1.31848,1.12961,0.627469,0.0937927
sink_removed,17,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,17,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,17,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,17,3,▁Write,0,0.810876,0.630219,0.97902,0.291399,0.216943
sink_removed,17,4,▁two,0,0.949121,0.817903,0.95286,0.232447,0.314243
sink_removed,17,5,▁jokes,0,1.17526,2.46926,1.33705,0.673704,-0.247761
sink_removed,17,6,▁about,0,0.900682,0.768951,0.973594,0.169737,0.238387
sink_removed,17,7,▁rock,0,0.760342,0.566054,0.989509,0.168125,0.146133
sink_removed,18,0,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,18,1,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,18,2,[INST],0,1.18265,3.70438,1.62742,1.31987,0.0354407
sink_removed,18,3,▁Are,0,0.926351,0.775387,0.950569,0.29467,0.310939
sink_removed,18,4,▁h,0,0.770735,0.524701,0.939833,0.202937,0.38903
sink_removed,18,5,amb,0,1.13647,1.43329,1.05344,0.263196,-0.0768756
sink_removed,18,6,urg,0,1.28163,1.63019,0.996226,0.167356,0.106185
sink_removed,18,7,ers,0,1.48218,2.37427,1.03959,0.212513,-0.0837339
sink_removed,19,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,19,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,19,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,19,3,▁make,0,0.884427,0.854276,1.04505,0.501586,0.158953
sink_removed,19,4,▁a,0,1.15077,1.11357,0.917001,0.321691,0.408146
sink_removed,19,5,▁twe,0,0.762929,0.58231,1.00021,0.156583,0.0769218
sink_removed,19,6,et,0,0.910369,0.92191,1.05469,0.260377,-0.0856157
sink_removed,19,7,▁for,0,1.13268,2.53806,1.40652,0.635913,-0.451251
sink_removed,20,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,20,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,20,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,20,3,▁Write,0,0.810876,0.630219,0.97902,0.291399,0.216943
sink_removed,20,4,▁a,0,1.20936,1.24232,0.921641,0.262258,0.41821
sink_removed,20,5,▁poem,0,1.13141,1.2536,0.989597,0.139308,0.143941
sink_removed,20,6,▁about,0,0.996406,0.950407,0.978405,0.168585,0.211004
sink_removed,20,7,▁how,0,0.950346,0.836675,0.962491,0.147258,0.323571
sink_removed,21,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,21,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,21,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,21,3,▁Given,0,0.873692,0.711757,0.965622,0.235992,0.261164
sink_removed,21,4,▁the,0,0.988753,0.873527,0.945258,0.332963,0.326391
sink_removed,21,5,▁sentence,0,0.95495,0.942057,1.01638,0.211104,0.0273047
sink_removed,21,6,"▁""",0,1.00864,0.978337,0.980636,0.23534,0.199154
sink_removed,21,7,It,0,0.74624,0.491714,0.939675,0.226012,0.371867
sink_removed,22,0,<s>,1,798.839,960888,1.22709,0.260396,-0.840929
sink_removed,22,1,<s>,1,798.839,960888,1.22709,0.260396,-0.840929
sink_removed,22,2,[INST],0,1.1873,3.75055,1.63112,1.32406,0.0349652
sink_removed,22,3,▁Write,0,0.810012,0.629344,0.979383,0.294285,0.216478
sink_removed,22,4,▁a,0,1.20638,1.2424,0.923944,0.266259,0.407913
sink_removed,22,5,▁short,0,0.84363,0.727488,1.01102,0.232895,0.0688586
sink_removed,22,6,▁startup,0,0.972564,1.08554,1.07128,0.3424,-0.0444073
sink_removed,22,7,▁pitch,0,0.89306,0.792016,0.996521,0.286359,0.155309
sink_removed,23,0,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,23,1,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,23,2,[INST],0,1.18265,3.70438,1.62742,1.31987,0.0354407
sink_removed,23,3,▁Write,0,0.810599,0.630236,0.979367,0.293428,0.216305
sink_removed,23,4,▁a,0,1.20847,1.24288,0.922524,0.263546,0.414359
sink_removed,23,5,▁logic,0,0.99366,0.970928,0.991644,0.114713,0.129895
sink_removed,23,6,▁qu,0,0.975759,0.97146,1.01011,0.295911,0.113608
sink_removed,23,7,iz,0,1.51332,2.32167,1.00686,0.194142,0.0616074
sink_removed,24,0,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,24,1,<s>,1,798.841,960607,1.22691,0.260306,-0.840448
sink_removed,24,2,[INST],0,1.18265,3.70438,1.62742,1.31987,0.0354407
sink_removed,24,3,▁Write,0,0.810599,0.630236,0.979367,0.293428,0.216305
sink_removed,24,4,▁a,0,1.20847,1.24288,0.922524,0.263546,0.414359
sink_removed,24,5,▁,0,34.6264,495.767,0.643029,0.379195,0.962963
sink_removed,24,6,4,0,0.763138,0.462254,0.890917,0.230194,0.563124
sink_removed,24,7,▁section,0,1.00946,0.994891,0.988099,0.18825,0.156969
sink_removed,25,0,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,25,1,<s>,1,798.841,960605,1.22691,0.260305,-0.840446
sink_removed,25,2,[INST],0,1.182,3.69961,1.62727,1.31973,0.0354898
sink_removed,25,3,▁Write,0,0.810876,0.630219,0.97902,0.291399,0.216943
sink_removed,25,4,▁the,0,1.18408,1.21231,0.92988,0.255843,0.392388
sink_removed,25,5,▁lyrics,0,0.901713,0.942173,1.07646,0.30115,-0.113017
sink_removed,25,6,▁to,0,1.13664,2.02932,1.25329,0.521256,-0.286839
