hessian,prompt,pos,token,is_sink,znorm,r_sq,amp,pred_ratio,cos_pred
full,46,5,ĠQ,0,7.70708,110.254,1.36241,0.94263,0.0171786
full,46,6,wen,0,26.259,733.52,1.0314,0.255515,0.00293238
full,46,7,",",0,3.95156,170.563,3.30502,3.16561,0.0154683
full,47,0,<|im_start|>,1,37.9393,2111.03,1.21104,0.683316,0.000226664
full,47,1,system,0,13.629,1410.94,2.75607,2.56962,0.00136999
full,47,2,Ċ,1,66.2482,231341,7.26026,7.19069,-0.000371658
full,47,3,You,0,8.82517,406.867,2.28562,2.05917,0.0039173
full,47,4,Ġare,0,12.6227,209.656,1.1471,0.578837,0.0166025
full,47,5,ĠQ,0,7.75274,109.595,1.35033,0.924968,0.0173902
full,47,6,wen,0,26.1943,731.03,1.03219,0.258736,0.00294114
full,47,7,",",0,3.96044,167.071,3.26368,3.12238,0.0156357
full,48,0,<|im_start|>,1,38.2011,2132.62,1.20887,0.67949,0.000244412
full,48,1,system,0,13.5292,1424.97,2.79017,2.60619,0.00138259
full,48,2,Ċ,1,66.2071,231187,7.26235,7.19287,-0.000305985
full,48,3,You,0,8.79821,405.58,2.28899,2.06291,0.00390649
full,48,4,Ġare,0,12.6112,211.179,1.15231,0.589119,0.0163351
full,48,5,ĠQ,0,7.70708,110.254,1.36241,0.94263,0.0171786
full,48,6,wen,0,26.259,733.52,1.0314,0.255515,0.00293238
full,48,7,",",0,3.95156,170.563,3.30502,3.16561,0.0154683
full,49,0,<|im_start|>,1,37.9393,2111.03,1.21104,0.683316,0.000226664
full,49,1,system,0,13.629,1410.94,2.75607,2.56962,0.00136999
full,49,2,Ċ,1,66.2482,231341,7.26026,7.19069,-0.000371658
full,49,3,You,0,8.82517,406.867,2.28562,2.05917,0.0039173
full,49,4,Ġare,0,12.6227,209.656,1.1471,0.578837,0.0166025
full,49,5,ĠQ,0,7.75274,109.595,1.35033,0.924968,0.0173902
full,49,6,wen,0,26.1943,731.03,1.03219,0.258736,0.00294114
full,49,7,",",0,3.96044,167.071,3.26368,3.12238,0.0156357
full,50,0,<|im_start|>,1,38.2011,2132.62,1.20887,0.67949,0.000244412
full,50,1,system,0,13.5292,1424.97,2.79017,2.60619,0.00138259
full,50,2,Ċ,1,66.2071,231187,7.26235,7.19287,-0.000305985
full,50,3,You,0,8.79821,405.58,2.28899,2.06291,0.00390649
full,50,4,Ġare,0,12.6112,211.179,1.15231,0.589119,0.0163351
full,50,5,ĠQ,0,7.70708,110.254,1.36241,0.94263,0.0171786
full,50,6,wen,0,26.259,733.52,1.0314,0.255515,0.00293238
full,50,7,",",0,3.95156,170.563,3.30502,3.16561,0.0154683
full,51,0,<|im_start|>,1,37.9393,2111.03,1.21104,0.683316,0.000226664
full,51,1,system,0,13.629,1410.94,2.75607,2.56962,0.00136999
full,51,2,Ċ,1,66.2482,231341,7.26026,7.19069,-0.000371658
full,51,3,You,0,8.82517,406.867,2.28562,2.05917,0.0039173
full,51,4,Ġare,0,12.6227,209.656,1.1471,0.578837,0.0166025
full,51,5,ĠQ,0,7.75274,109.595,1.35033,0.924968,0.0173902
full,51,6,wen,0,26.1943,731.03,1.03219,0.258736,0.00294114
full,51,7,",",0,3.96044,167.071,3.26368,3.12238,0.0156357
full,52,0,<|im_start|>,1,37.9393,2111.03,1.21104,0.683316,0.000226664
full,52,1,system,0,13.629,1410.94,2.75607,2.56962,0.00136999
full,52,2,Ċ,1,66.2482,231341,7.26026,7.19069,-0.000371658
full,52,3,You,0,8.82517,406.867,2.28562,2.05917,0.0039173
full,52,4,Ġare,0,12.6227,209.656,1.1471,0.578837,0.0166025
full,52,5,ĠQ,0,7.75274,109.595,1.35033,0.924968,0.0173902
full,52,6,wen,0,26.1943,731.03,1.03219,0.258736,0.00294114
full,52,7,",",0,3.96044,167.071,3.26368,3.12238,0.0156357
full,53,0,<|im_start|>,1,37.9418,2103.13,1.20869,0.679158,0.000233237
full,53,1,system,0,13.6851,1417.89,2.75153,2.56474,0.00136074
full,53,2,Ċ,1,66.5262,233392,7.2619,7.19236,-0.000356045
full,53,3,You,0,8.81917,407.511,2.28898,2.0629,0.00390437
full,53,4,Ġare,0,12.562,208.478,1.1494,0.583484,0.0165687
full,53,5,ĠQ,0,7.74951,110.713,1.35777,0.935844,0.0172405
full,53,6,wen,0,26.2251,731.621,1.0314,0.255533,0.00296962
full,53,7,",",0,3.94111,165.641,3.26562,3.12455,0.0157664
full,54,0,<|im_start|>,1,38.1927,2124.16,1.20674,0.675678,0.00023891
full,54,1,system,0,13.6222,1408.9,2.75545,2.56896,0.00137454
full,54,2,Ċ,1,66.2482,231262,7.25903,7.18945,-0.000366077
full,54,3,You,0,8.77148,401.537,2.28449,2.05795,0.00394344
full,54,4,Ġare,0,12.6059,209.315,1.14769,0.580037,0.0165921
full,54,5,ĠQ,0,7.74301,109.516,1.35154,0.926804,0.0174273
full,54,6,wen,0,26.1885,729.892,1.03162,0.256417,0.00295531
full,54,7,",",0,3.96081,166.08,3.25368,3.11185,0.0156155
full,55,0,<|im_start|>,1,38.1927,2124.16,1.20674,0.675678,0.00023891
full,55,1,system,0,13.6222,1408.9,2.75545,2.56896,0.00137454
full,55,2,Ċ,1,66.2482,231262,7.25903,7.18945,-0.000366077
full,55,3,You,0,8.77148,401.537,2.28449,2.05795,0.00394344
full,55,4,Ġare,0,12.6059,209.315,1.14769,0.580037,0.0165921
full,55,5,ĠQ,0,7.74301,109.516,1.35154,0.926804,0.0174273
full,55,6,wen,0,26.1885,729.892,1.03162,0.256417,0.00295531
full,55,7,",",0,3.96081,166.08,3.25368,3.11185,0.0156155
full,56,0,<|im_start|>,1,37.6934,2104.74,1.21712,0.694057,0.000236327
full,56,1,system,0,13.669,1421.7,2.75847,2.57218,0.00135531
full,56,2,Ċ,1,66.286,231053,7.25161,7.18202,-0.000303242
full,56,3,You,0,8.84409,406.695,2.28024,2.05317,0.00389546
full,56,4,Ġare,0,12.6265,209.024,1.14503,0.574736,0.0167286
full,56,5,ĠQ,0,7.71139,109.516,1.35708,0.934895,0.0173017
full,56,6,wen,0,26.1796,729.395,1.03162,0.256399,0.00294592
full,56,7,",",0,3.95597,171.496,3.31035,3.1712,0.0154593
full,57,0,<|im_start|>,1,38.2051,2041.08,1.18252,0.631429,0.000274404
full,57,1,system,0,13.5208,1410.37,2.77756,2.5927,0.00139705
full,57,2,Ċ,1,66.2477,231479,7.26248,7.19307,-0.000235814
full,57,3,You,0,8.8306,409.069,2.29038,2.06443,0.00388064
full,57,4,Ġare,0,12.6076,208.027,1.144,0.572685,0.0167905
full,57,5,ĠQ,0,7.74061,110.71,1.35931,0.938048,0.0171691
full,57,6,wen,0,26.2147,730.876,1.03128,0.255059,0.00296879
full,57,7,",",0,3.94036,167.208,3.28165,3.14128,0.0156676
full,58,0,<|im_start|>,1,37.9393,2111.03,1.21104,0.683316,0.000226664
full,58,1,system,0,13.629,1410.94,2.75607,2.56962,0.00136999
full,58,2,Ċ,1,66.2482,231341,7.26026,7.19069,-0.000371658
full,58,3,You,0,8.82517,406.867,2.28562,2.05917,0.0039173
full,58,4,Ġare,0,12.6227,209.656,1.1471,0.578837,0.0166025
full,58,5,ĠQ,0,7.75274,109.595,1.35033,0.924968,0.0173902
full,58,6,wen,0,26.1943,731.03,1.03219,0.258736,0.00294114
full,58,7,",",0,3.96044,167.071,3.26368,3.12238,0.0156357
full,59,0,<|im_start|>,1,38.2051,2041.08,1.18252,0.631429,0.000274404
full,59,1,system,0,13.5208,1410.37,2.77756,2.5927,0.00139705
full,59,2,Ċ,1,66.2477,231479,7.26248,7.19307,-0.000235814
full,59,3,You,0,8.8306,409.069,2.29038,2.06443,0.00388064
full,59,4,Ġare,0,12.6076,208.027,1.144,0.572685,0.0167905
full,59,5,ĠQ,0,7.74061,110.71,1.35931,0.938048,0.0171691
full,59,6,wen,0,26.2147,730.876,1.03128,0.255059,0.00296879
full,59,7,",",0,3.94036,167.208,3.28165,3.14128,0.0156676
full,60,0,<|im_start|>,1,37.9393,2111.03,1.21104,0.683316,0.000226664
full,60,1,system,0,13.629,1410.94,2.75607,2.56962,0.00136999
full,60,2,Ċ,1,66.2482,231341,7.26026,7.19069,-0.000371658
full,60,3,You,0,8.82517,406.867,2.28562,2.05917,0.0039173
full,60,4,Ġare,0,12.6227,209.656,1.1471,0.578837,0.0166025
full,60,5,ĠQ,0,7.75274,109.595,1.35033,0.924968,0.0173902
full,60,6,wen,0,26.1943,731.03,1.03219,0.258736,0.00294114
full,60,7,",",0,3.96044,167.071,3.26368,3.12238,0.0156357
full,61,0,<|im_start|>,1,37.9393,2111.03,1.21104,0.683316,0.000226664
full,61,1,system,0,13.629,1410.94,2.75607,2.56962,0.00136999
full,61,2,Ċ,1,66.2482,231341,7.26026,7.19069,-0.000371658
full,61,3,You,0,8.82517,406.867,2.28562,2.05917,0.0039173
full,61,4,Ġare,0,12.6227,209.656,1.1471,0.578837,0.0166025
full,61,5,ĠQ,0,7.75274,109.595,1.35033,0.924968,0.0173902
full,61,6,wen,0,26.1943,731.03,1.03219,0.258736,0.00294114
full,61,7,",",0,3.96044,167.071,3.26368,3.12238,0.0156357
full,62,0,<|im_start|>,1,38.2051,2041.08,1.18252,0.631429,0.000274404
full,62,1,system,0,13.5208,1410.37,2.77756,2.5927,0.00139705
full,62,2,Ċ,1,66.2477,231479,7.26248,7.19307,-0.000235814
full,62,3,You,0,8.8306,409.069,2.29038,2.06443,0.00388064
full,62,4,Ġare,0,12.6076,208.027,1.144,0.572685,0.0167905
full,62,5,ĠQ,0,7.74061,110.71,1.35931,0.938048,0.0171691
full,62,6,wen,0,26.2147,730.876,1.03128,0.255059,0.00296879
full,62,7,",",0,3.94036,167.208,3.28165,3.14128,0.0156676
full,63,0,<|im_start|>,1,38.194,2161.48,1.21725,0.694275,0.000227262
full,63,1,system,0,13.7473,1432.9,2.75353,2.56688,0.00134855
full,63,2,Ċ,1,66.9994,236355,7.25624,7.18671,-0.000292043
full,63,3,You,0,8.82363,408.504,2.29061,2.0647,0.0038965
full,63,4,Ġare,0,12.6303,211.83,1.15234,0.589112,0.0162683
full,63,5,ĠQ,0,7.72546,109.984,1.3575,0.93547,0.0172581
full,63,6,wen,0,26.2457,732.337,1.03109,0.254314,0.00299214
full,63,7,",",0,3.94076,165.268,3.26223,3.12098,0.0157529
sink_removed,0,0,<|im_start|>,1,38.1927,8101.44,2.35668,2.12864,-0.00535571
sink_removed,0,1,system,0,13.6222,864.82,2.15881,1.90796,-0.00528245
sink_removed,0,2,Ċ,1,66.2482,8846.83,1.41978,1.0682,0.0586413
sink_removed,0,3,You,0,8.77148,152.24,1.40667,1.06388,0.0719652
sink_removed,0,4,Ġare,0,12.6059,157.612,0.995907,0.551935,0.283368
sink_removed,0,5,ĠQ,0,7.74301,66.6703,1.05452,0.773451,0.314309
sink_removed,0,6,wen,0,26.1885,1871.91,1.65208,1.33215,0.016985
sink_removed,0,7,",",0,3.96081,11.2463,0.846682,0.900342,0.607406
sink_removed,1,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,1,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,1,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
sink_removed,1,3,You,0,8.82517,154.588,1.40885,1.06578,0.0708535
sink_removed,1,4,Ġare,0,12.6227,158.087,0.996082,0.551752,0.282963
sink_removed,1,5,ĠQ,0,7.75274,66.9261,1.05522,0.774502,0.313987
sink_removed,1,6,wen,0,26.1943,1871.42,1.6515,1.33165,0.0172066
sink_removed,1,7,",",0,3.96044,11.2374,0.846426,0.903126,0.608553
sink_removed,2,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,2,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,2,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
sink_removed,2,3,You,0,8.82517,154.588,1.40885,1.06578,0.0708535
sink_removed,2,4,Ġare,0,12.6227,158.087,0.996082,0.551752,0.282963
sink_removed,2,5,ĠQ,0,7.75274,66.9261,1.05522,0.774502,0.313987
sink_removed,2,6,wen,0,26.1943,1871.42,1.6515,1.33165,0.0172066
sink_removed,2,7,",",0,3.96044,11.2374,0.846426,0.903126,0.608553
sink_removed,3,0,<|im_start|>,1,38.1927,8101.44,2.35668,2.12864,-0.00535571
sink_removed,3,1,system,0,13.6222,864.82,2.15881,1.90796,-0.00528245
sink_removed,3,2,Ċ,1,66.2482,8846.83,1.41978,1.0682,0.0586413
sink_removed,3,3,You,0,8.77148,152.24,1.40667,1.06388,0.0719652
sink_removed,3,4,Ġare,0,12.6059,157.612,0.995907,0.551935,0.283368
sink_removed,3,5,ĠQ,0,7.74301,66.6703,1.05452,0.773451,0.314309
sink_removed,3,6,wen,0,26.1885,1871.91,1.65208,1.33215,0.016985
sink_removed,3,7,",",0,3.96081,11.2463,0.846682,0.900342,0.607406
sink_removed,4,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,4,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,4,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
sink_removed,4,3,You,0,8.82517,154.588,1.40885,1.06578,0.0708535
sink_removed,4,4,Ġare,0,12.6227,158.087,0.996082,0.551752,0.282963
sink_removed,4,5,ĠQ,0,7.75274,66.9261,1.05522,0.774502,0.313987
sink_removed,4,6,wen,0,26.1943,1871.42,1.6515,1.33165,0.0172066
sink_removed,4,7,",",0,3.96044,11.2374,0.846426,0.903126,0.608553
sink_removed,5,0,<|im_start|>,1,38.2051,8104.62,2.35638,2.12845,-0.00521854
sink_removed,5,1,system,0,13.5208,848.766,2.15472,1.90388,-0.00474569
sink_removed,5,2,Ċ,1,66.2477,8846.38,1.41975,1.06812,0.0586005
sink_removed,5,3,You,0,8.8306,154.378,1.40703,1.06337,0.0710182
sink_removed,5,4,Ġare,0,12.6076,157.631,0.995836,0.551224,0.283151
sink_removed,5,5,ĠQ,0,7.74061,66.8032,1.0559,0.774784,0.313224
sink_removed,5,6,wen,0,26.2147,1876.45,1.65243,1.33273,0.0171269
sink_removed,5,7,",",0,3.94036,11.0765,0.844627,0.905362,0.610963
sink_removed,6,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,6,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,6,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
sink_removed,6,3,You,0,8.82517,154.588,1.40885,1.06578,0.0708535
sink_removed,6,4,Ġare,0,12.6227,158.087,0.996082,0.551752,0.282963
sink_removed,6,5,ĠQ,0,7.75274,66.9261,1.05522,0.774502,0.313987
sink_removed,6,6,wen,0,26.1943,1871.42,1.6515,1.33165,0.0172066
sink_removed,6,7,",",0,3.96044,11.2374,0.846426,0.903126,0.608553
sink_removed,7,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,7,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,7,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
sink_removed,7,3,You,0,8.82517,154.588,1.40885,1.06578,0.0708535
sink_removed,7,4,Ġare,0,12.6227,158.087,0.996082,0.551752,0.282963
sink_removed,7,5,ĠQ,0,7.75274,66.9261,1.05522,0.774502,0.313987
sink_removed,7,6,wen,0,26.1943,1871.42,1.6515,1.33165,0.0172066
sink_removed,7,7,",",0,3.96044,11.2374,0.846426,0.903126,0.608553
sink_removed,8,0,<|im_start|>,1,38.2011,8104.12,2.35655,2.12853,-0.00532894
sink_removed,8,1,system,0,13.5292,849.664,2.15452,1.90333,-0.00506746
sink_removed,8,2,Ċ,1,66.2071,8843.07,1.42036,1.06857,0.0582277
sink_removed,8,3,You,0,8.79821,153.108,1.40639,1.06319,0.0716921
sink_removed,8,4,Ġare,0,12.6112,157.727,0.995857,0.551451,0.283223
sink_removed,8,5,ĠQ,0,7.70708,66.2549,1.05614,0.776352,0.313841
sink_removed,8,6,wen,0,26.259,1884.08,1.65299,1.33284,0.0165357
sink_removed,8,7,",",0,3.95156,11.2223,0.847758,0.90485,0.607868
sink_removed,9,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,9,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,9,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
sink_removed,9,3,You,0,8.82517,154.588,1.40885,1.06578,0.0708535
sink_removed,9,4,Ġare,0,12.6227,158.087,0.996082,0.551752,0.282963
sink_removed,9,5,ĠQ,0,7.75274,66.9261,1.05522,0.774502,0.313987
sink_removed,9,6,wen,0,26.1943,1871.42,1.6515,1.33165,0.0172066
sink_removed,9,7,",",0,3.96044,11.2374,0.846426,0.903126,0.608553
sink_removed,10,0,<|im_start|>,1,38.2011,8104.12,2.35655,2.12853,-0.00532894
sink_removed,10,1,system,0,13.5292,849.664,2.15452,1.90333,-0.00506746
sink_removed,10,2,Ċ,1,66.2071,8843.07,1.42036,1.06857,0.0582277
sink_removed,10,3,You,0,8.79821,153.108,1.40639,1.06319,0.0716921
sink_removed,10,4,Ġare,0,12.6112,157.727,0.995857,0.551451,0.283223
sink_removed,10,5,ĠQ,0,7.70708,66.2549,1.05614,0.776352,0.313841
sink_removed,10,6,wen,0,26.259,1884.08,1.65299,1.33284,0.0165357
sink_removed,10,7,",",0,3.95156,11.2223,0.847758,0.90485,0.607868
sink_removed,11,0,<|im_start|>,1,37.9418,7995.87,2.35676,2.12874,-0.00535535
sink_removed,11,1,system,0,13.6851,874.035,2.16031,1.90937,-0.0055633
sink_removed,11,2,Ċ,1,66.5262,8917.82,1.4195,1.06804,0.058852
sink_removed,11,3,You,0,8.81917,154.39,1.40891,1.06621,0.0711763
sink_removed,11,4,Ġare,0,12.562,156.608,0.996202,0.553299,0.283502
sink_removed,11,5,ĠQ,0,7.74951,66.9439,1.0558,0.774774,0.313358
sink_removed,11,6,wen,0,26.2251,1875.92,1.65154,1.33151,0.0170242
sink_removed,11,7,",",0,3.94111,11.0151,0.842122,0.90554,0.613354
sink_removed,12,0,<|im_start|>,1,37.9418,7995.87,2.35676,2.12874,-0.00535535
sink_removed,12,1,system,0,13.6851,874.035,2.16031,1.90937,-0.0055633
sink_removed,12,2,Ċ,1,66.5262,8917.82,1.4195,1.06804,0.058852
sink_removed,12,3,You,0,8.81917,154.39,1.40891,1.06621,0.0711763
sink_removed,12,4,Ġare,0,12.562,156.608,0.996202,0.553299,0.283502
sink_removed,12,5,ĠQ,0,7.74951,66.9439,1.0558,0.774774,0.313358
sink_removed,12,6,wen,0,26.2251,1875.92,1.65154,1.33151,0.0170242
sink_removed,12,7,",",0,3.94111,11.0151,0.842122,0.90554,0.613354
sink_removed,13,0,<|im_start|>,1,38.194,8102.08,2.35669,2.12872,-0.00529505
sink_removed,13,1,system,0,13.7473,882.694,2.16116,1.91021,-0.0056849
sink_removed,13,2,Ċ,1,66.9994,9052.61,1.42009,1.06852,0.0585235
sink_removed,13,3,You,0,8.82363,154.612,1.40921,1.06645,0.0710079
sink_removed,13,4,Ġare,0,12.6303,158.636,0.99721,0.553031,0.281554
sink_removed,13,5,ĠQ,0,7.72546,66.6561,1.05681,0.776516,0.313024
sink_removed,13,6,wen,0,26.2457,1878.05,1.65119,1.33117,0.0171242
sink_removed,13,7,",",0,3.94076,11.0514,0.843585,0.904659,0.611707
sink_removed,14,0,<|im_start|>,1,38.2011,8104.12,2.35655,2.12853,-0.00532894
sink_removed,14,1,system,0,13.5292,849.664,2.15452,1.90333,-0.00506746
sink_removed,14,2,Ċ,1,66.2071,8843.07,1.42036,1.06857,0.0582277
sink_removed,14,3,You,0,8.79821,153.108,1.40639,1.06319,0.0716921
sink_removed,14,4,Ġare,0,12.6112,157.727,0.995857,0.551451,0.283223
sink_removed,14,5,ĠQ,0,7.70708,66.2549,1.05614,0.776352,0.313841
sink_removed,14,6,wen,0,26.259,1884.08,1.65299,1.33284,0.0165357
sink_removed,14,7,",",0,3.95156,11.2223,0.847758,0.90485,0.607868
sink_removed,15,0,<|im_start|>,1,37.9418,7995.87,2.35676,2.12874,-0.00535535
sink_removed,15,1,system,0,13.6851,874.035,2.16031,1.90937,-0.0055633
sink_removed,15,2,Ċ,1,66.5262,8917.82,1.4195,1.06804,0.058852
sink_removed,15,3,You,0,8.81917,154.39,1.40891,1.06621,0.0711763
sink_removed,15,4,Ġare,0,12.562,156.608,0.996202,0.553299,0.283502
sink_removed,15,5,ĠQ,0,7.74951,66.9439,1.0558,0.774774,0.313358
sink_removed,15,6,wen,0,26.2251,1875.92,1.65154,1.33151,0.0170242
sink_removed,15,7,",",0,3.94111,11.0151,0.842122,0.90554,0.613354
sink_removed,16,0,<|im_start|>,1,38.194,8102.08,2.35669,2.12872,-0.00529505
sink_removed,16,1,system,0,13.7473,882.694,2.16116,1.91021,-0.0056849
sink_removed,16,2,Ċ,1,66.9994,9052.61,1.42009,1.06852,0.0585235
sink_removed,16,3,You,0,8.82363,154.612,1.40921,1.06645,0.0710079
sink_removed,16,4,Ġare,0,12.6303,158.636,0.99721,0.553031,0.281554
sink_removed,16,5,ĠQ,0,7.72546,66.6561,1.05681,0.776516,0.313024
sink_removed,16,6,wen,0,26.2457,1878.05,1.65119,1.33117,0.0171242
sink_removed,16,7,",",0,3.94076,11.0514,0.843585,0.904659,0.611707
sink_removed,17,0,<|im_start|>,1,38.194,8102.08,2.35669,2.12872,-0.00529505
sink_removed,17,1,system,0,13.7473,882.694,2.16116,1.91021,-0.0056849
sink_removed,17,2,Ċ,1,66.9994,9052.61,1.42009,1.06852,0.0585235
sink_removed,17,3,You,0,8.82363,154.612,1.40921,1.06645,0.0710079
sink_removed,17,4,Ġare,0,12.6303,158.636,0.99721,0.553031,0.281554
sink_removed,17,5,ĠQ,0,7.72546,66.6561,1.05681,0.776516,0.313024
sink_removed,17,6,wen,0,26.2457,1878.05,1.65119,1.33117,0.0171242
sink_removed,17,7,",",0,3.94076,11.0514,0.843585,0.904659,0.611707
sink_removed,18,0,<|im_start|>,1,38.2011,8104.12,2.35655,2.12853,-0.00532894
sink_removed,18,1,system,0,13.5292,849.664,2.15452,1.90333,-0.00506746
sink_removed,18,2,Ċ,1,66.2071,8843.07,1.42036,1.06857,0.0582277
sink_removed,18,3,You,0,8.79821,153.108,1.40639,1.06319,0.0716921
sink_removed,18,4,Ġare,0,12.6112,157.727,0.995857,0.551451,0.283223
sink_removed,18,5,ĠQ,0,7.70708,66.2549,1.05614,0.776352,0.313841
sink_removed,18,6,wen,0,26.259,1884.08,1.65299,1.33284,0.0165357
sink_removed,18,7,",",0,3.95156,11.2223,0.847758,0.90485,0.607868
sink_removed,19,0,<|im_start|>,1,38.2011,8104.12,2.35655,2.12853,-0.00532894
sink_removed,19,1,system,0,13.5292,849.664,2.15452,1.90333,-0.00506746
sink_removed,19,2,Ċ,1,66.2071,8843.07,1.42036,1.06857,0.0582277
sink_removed,19,3,You,0,8.79821,153.108,1.40639,1.06319,0.0716921
sink_removed,19,4,Ġare,0,12.6112,157.727,0.995857,0.551451,0.283223
sink_removed,19,5,ĠQ,0,7.70708,66.2549,1.05614,0.776352,0.313841
sink_removed,19,6,wen,0,26.259,1884.08,1.65299,1.33284,0.0165357
sink_removed,19,7,",",0,3.95156,11.2223,0.847758,0.90485,0.607868
sink_removed,20,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,20,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,20,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
sink_removed,20,3,You,0,8.82517,154.588,1.40885,1.06578,0.0708535
sink_removed,20,4,Ġare,0,12.6227,158.087,0.996082,0.551752,0.282963
sink_removed,20,5,ĠQ,0,7.75274,66.9261,1.05522,0.774502,0.313987
sink_removed,20,6,wen,0,26.1943,1871.42,1.6515,1.33165,0.0172066
sink_removed,20,7,",",0,3.96044,11.2374,0.846426,0.903126,0.608553
sink_removed,21,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,21,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,21,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
sink_removed,21,3,You,0,8.82517,154.588,1.40885,1.06578,0.0708535
sink_removed,21,4,Ġare,0,12.6227,158.087,0.996082,0.551752,0.282963
sink_removed,21,5,ĠQ,0,7.75274,66.9261,1.05522,0.774502,0.313987
sink_removed,21,6,wen,0,26.1943,1871.42,1.6515,1.33165,0.0172066
sink_removed,21,7,",",0,3.96044,11.2374,0.846426,0.903126,0.608553
sink_removed,22,0,<|im_start|>,1,38.1927,8101.44,2.35668,2.12864,-0.00535571
sink_removed,22,1,system,0,13.6222,864.82,2.15881,1.90796,-0.00528245
sink_removed,22,2,Ċ,1,66.2482,8846.83,1.41978,1.0682,0.0586413
sink_removed,22,3,You,0,8.77148,152.24,1.40667,1.06388,0.0719652
sink_removed,22,4,Ġare,0,12.6059,157.612,0.995907,0.551935,0.283368
sink_removed,22,5,ĠQ,0,7.74301,66.6703,1.05452,0.773451,0.314309
sink_removed,22,6,wen,0,26.1885,1871.91,1.65208,1.33215,0.016985
sink_removed,22,7,",",0,3.96081,11.2463,0.846682,0.900342,0.607406
sink_removed,23,0,<|im_start|>,1,38.2011,8104.12,2.35655,2.12853,-0.00532894
sink_removed,23,1,system,0,13.5292,849.664,2.15452,1.90333,-0.00506746
sink_removed,23,2,Ċ,1,66.2071,8843.07,1.42036,1.06857,0.0582277
sink_removed,23,3,You,0,8.79821,153.108,1.40639,1.06319,0.0716921
sink_removed,23,4,Ġare,0,12.6112,157.727,0.995857,0.551451,0.283223
sink_removed,23,5,ĠQ,0,7.70708,66.2549,1.05614,0.776352,0.313841
sink_removed,23,6,wen,0,26.259,1884.08,1.65299,1.33284,0.0165357
sink_removed,23,7,",",0,3.95156,11.2223,0.847758,0.90485,0.607868
sink_removed,24,0,<|im_start|>,1,38.2011,8104.12,2.35655,2.12853,-0.00532894
sink_removed,24,1,system,0,13.5292,849.664,2.15452,1.90333,-0.00506746
sink_removed,24,2,Ċ,1,66.2071,8843.07,1.42036,1.06857,0.0582277
sink_removed,24,3,You,0,8.79821,153.108,1.40639,1.06319,0.0716921
sink_removed,24,4,Ġare,0,12.6112,157.727,0.995857,0.551451,0.283223
sink_removed,24,5,ĠQ,0,7.70708,66.2549,1.05614,0.776352,0.313841
sink_removed,24,6,wen,0,26.259,1884.08,1.65299,1.33284,0.0165357
sink_removed,24,7,",",0,3.95156,11.2223,0.847758,0.90485,0.607868
sink_removed,25,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,25,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,25,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
sink_removed,25,3,You,0,8.82517,154.588,1.40885,1.06578,0.0708535
sink_removed,25,4,Ġare,0,12.6227,158.087,0.996082,0.551752,0.282963
sink_removed,25,5,ĠQ,0,7.75274,66.9261,1.05522,0.774502,0.313987
sink_removed,25,6,wen,0,26.1943,1871.42,1.6515,1.33165,0.0172066
sink_removed,25,7,",",0,3.96044,11.2374,0.846426,0.903126,0.608553
sink_removed,26,0,<|im_start|>,1,37.9393,7995.24,2.35682,2.1288,-0.00535282
sink_removed,26,1,system,0,13.629,865.716,2.15885,1.90792,-0.00536534
sink_removed,26,2,Ċ,1,66.2482,8846.81,1.41977,1.0682,0.0586468
