hessian,prompt,pos,token,is_sink,znorm,r_sq,amp,pred_ratio,cos_pred
full,42,6,Cut,0,0.900371,0.759045,0.967637,0.238529,0.252747
full,42,7,ting,0,1.01261,1.09812,1.03486,0.462607,0.154641
full,43,0,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,43,1,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,43,2,<|start_header_id|>,0,2.18303,14.6982,1.7562,1.43535,-0.00836014
full,43,3,system,0,1.06979,1.44382,1.1232,0.645719,0.120309
full,43,4,<|end_header_id|>,0,0.924027,17.3352,4.50589,4.50872,0.113724
full,43,5,ĊĊ,0,1.01042,1.54185,1.22891,0.805038,0.0856244
full,43,6,Cut,0,0.900442,0.758857,0.967441,0.235574,0.253749
full,43,7,ting,0,1.01186,1.10087,1.03692,0.469157,0.154424
full,44,0,<|begin_of_text|>,1,480.895,5.28379,0.00477994,0.998752,0.999989
full,44,1,<|begin_of_text|>,1,480.895,5.28379,0.00477994,0.998752,0.999989
full,44,2,<|start_header_id|>,0,2.18994,14.6202,1.746,1.4231,-0.0081845
full,44,3,system,0,1.06936,1.43154,1.11887,0.63882,0.122273
full,44,4,<|end_header_id|>,0,0.926597,17.5194,4.5172,4.51945,0.112884
full,44,5,ĊĊ,0,1.01024,1.53704,1.22721,0.802014,0.0855208
full,44,6,Cut,0,0.900318,0.757814,0.966909,0.234893,0.255994
full,44,7,ting,0,1.01203,1.09165,1.0324,0.456305,0.155995
full,45,0,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,45,1,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,45,2,<|start_header_id|>,0,2.18303,14.6982,1.7562,1.43535,-0.00836014
full,45,3,system,0,1.06979,1.44382,1.1232,0.645719,0.120309
full,45,4,<|end_header_id|>,0,0.924027,17.3352,4.50589,4.50872,0.113724
full,45,5,ĊĊ,0,1.01042,1.54185,1.22891,0.805038,0.0856244
full,45,6,Cut,0,0.900442,0.758857,0.967441,0.235574,0.253749
full,45,7,ting,0,1.01186,1.10087,1.03692,0.469157,0.154424
full,46,0,<|begin_of_text|>,1,480.895,4.4387,0.00438104,0.998876,0.999991
full,46,1,<|begin_of_text|>,1,480.895,4.4387,0.00438104,0.998876,0.999991
full,46,2,<|start_header_id|>,0,2.18546,14.5863,1.74755,1.4249,-0.00827787
full,46,3,system,0,1.07006,1.43728,1.12037,0.640755,0.121222
full,46,4,<|end_header_id|>,0,0.925768,17.3572,4.50027,4.50325,0.114009
full,46,5,ĊĊ,0,1.01114,1.53738,1.22626,0.80201,0.0869781
full,46,6,Cut,0,0.900682,0.758158,0.966737,0.23161,0.257032
full,46,7,ting,0,1.01088,1.09669,1.03596,0.466345,0.154675
full,47,0,<|begin_of_text|>,1,480.895,4.70355,0.00450985,0.998834,0.99999
full,47,1,<|begin_of_text|>,1,480.895,4.70355,0.00450985,0.998834,0.99999
full,47,2,<|start_header_id|>,0,2.18742,14.6021,1.74693,1.42409,-0.00833404
full,47,3,system,0,1.06948,1.43545,1.12027,0.640741,0.121386
full,47,4,<|end_header_id|>,0,0.921628,17.1902,4.49868,4.50085,0.113264
full,47,5,ĊĊ,0,1.01076,1.55376,1.23323,0.811781,0.0850856
full,47,6,Cut,0,0.900532,0.757391,0.96641,0.224381,0.259379
full,47,7,ting,0,1.01143,1.09248,1.03341,0.458894,0.155432
full,48,0,<|begin_of_text|>,1,480.895,4.4387,0.00438104,0.998876,0.999991
full,48,1,<|begin_of_text|>,1,480.895,4.4387,0.00438104,0.998876,0.999991
full,48,2,<|start_header_id|>,0,2.18546,14.5863,1.74755,1.4249,-0.00827787
full,48,3,system,0,1.07006,1.43728,1.12037,0.640755,0.121222
full,48,4,<|end_header_id|>,0,0.925768,17.3572,4.50027,4.50325,0.114009
full,48,5,ĊĊ,0,1.01114,1.53738,1.22626,0.80201,0.0869781
full,48,6,Cut,0,0.900682,0.758158,0.966737,0.23161,0.257032
full,48,7,ting,0,1.01088,1.09669,1.03596,0.466345,0.154675
full,49,0,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,49,1,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,49,2,<|start_header_id|>,0,2.18303,14.6982,1.7562,1.43535,-0.00836014
full,49,3,system,0,1.06979,1.44382,1.1232,0.645719,0.120309
full,49,4,<|end_header_id|>,0,0.924027,17.3352,4.50589,4.50872,0.113724
full,49,5,ĊĊ,0,1.01042,1.54185,1.22891,0.805038,0.0856244
full,49,6,Cut,0,0.900442,0.758857,0.967441,0.235574,0.253749
full,49,7,ting,0,1.01186,1.10087,1.03692,0.469157,0.154424
full,50,0,<|begin_of_text|>,1,480.895,4.43839,0.00438089,0.998876,0.999991
full,50,1,<|begin_of_text|>,1,480.895,4.43839,0.00438089,0.998876,0.999991
full,50,2,<|start_header_id|>,0,2.18601,14.708,1.75438,1.43295,-0.00855892
full,50,3,system,0,1.06992,1.43632,1.12014,0.641408,0.122145
full,50,4,<|end_header_id|>,0,0.93264,17.9276,4.53991,4.5433,0.113446
full,50,5,ĊĊ,0,1.01159,1.52521,1.22085,0.793145,0.0873767
full,50,6,Cut,0,0.901733,0.759856,0.966691,0.229328,0.257491
full,50,7,ting,0,1.01175,1.09841,1.03588,0.464647,0.153724
full,51,0,<|begin_of_text|>,1,480.895,4.70355,0.00450985,0.998834,0.99999
full,51,1,<|begin_of_text|>,1,480.895,4.70355,0.00450985,0.998834,0.99999
full,51,2,<|start_header_id|>,0,2.18742,14.6021,1.74693,1.42409,-0.00833404
full,51,3,system,0,1.06948,1.43545,1.12027,0.640741,0.121386
full,51,4,<|end_header_id|>,0,0.921628,17.1902,4.49868,4.50085,0.113264
full,51,5,ĊĊ,0,1.01076,1.55376,1.23323,0.811781,0.0850856
full,51,6,Cut,0,0.900532,0.757391,0.96641,0.224381,0.259379
full,51,7,ting,0,1.01143,1.09248,1.03341,0.458894,0.155432
full,52,0,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,52,1,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,52,2,<|start_header_id|>,0,2.18303,14.6982,1.7562,1.43535,-0.00836014
full,52,3,system,0,1.06979,1.44382,1.1232,0.645719,0.120309
full,52,4,<|end_header_id|>,0,0.924027,17.3352,4.50589,4.50872,0.113724
full,52,5,ĊĊ,0,1.01042,1.54185,1.22891,0.805038,0.0856244
full,52,6,Cut,0,0.900442,0.758857,0.967441,0.235574,0.253749
full,52,7,ting,0,1.01186,1.10087,1.03692,0.469157,0.154424
full,53,0,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,53,1,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,53,2,<|start_header_id|>,0,2.18303,14.6982,1.7562,1.43535,-0.00836014
full,53,3,system,0,1.06979,1.44382,1.1232,0.645719,0.120309
full,53,4,<|end_header_id|>,0,0.924027,17.3352,4.50589,4.50872,0.113724
full,53,5,ĊĊ,0,1.01042,1.54185,1.22891,0.805038,0.0856244
full,53,6,Cut,0,0.900442,0.758857,0.967441,0.235574,0.253749
full,53,7,ting,0,1.01186,1.10087,1.03692,0.469157,0.154424
full,54,0,<|begin_of_text|>,1,480.895,5.28398,0.00478003,0.998752,0.999989
full,54,1,<|begin_of_text|>,1,480.895,5.28398,0.00478003,0.998752,0.999989
full,54,2,<|start_header_id|>,0,2.18283,14.5721,1.7488,1.42626,-0.00844551
full,54,3,system,0,1.06986,1.43805,1.12088,0.641875,0.121227
full,54,4,<|end_header_id|>,0,0.928914,17.5979,4.51601,4.51537,0.110094
full,54,5,ĊĊ,0,1.01053,1.53443,1.22581,0.801163,0.086908
full,54,6,Cut,0,0.900371,0.759045,0.967637,0.238529,0.252747
full,54,7,ting,0,1.01261,1.09812,1.03486,0.462607,0.154641
full,55,0,<|begin_of_text|>,1,480.895,5.28398,0.00478003,0.998752,0.999989
full,55,1,<|begin_of_text|>,1,480.895,5.28398,0.00478003,0.998752,0.999989
full,55,2,<|start_header_id|>,0,2.18283,14.5721,1.7488,1.42626,-0.00844551
full,55,3,system,0,1.06986,1.43805,1.12088,0.641875,0.121227
full,55,4,<|end_header_id|>,0,0.928914,17.5979,4.51601,4.51537,0.110094
full,55,5,ĊĊ,0,1.01053,1.53443,1.22581,0.801163,0.086908
full,55,6,Cut,0,0.900371,0.759045,0.967637,0.238529,0.252747
full,55,7,ting,0,1.01261,1.09812,1.03486,0.462607,0.154641
full,56,0,<|begin_of_text|>,1,480.895,5.28379,0.00477994,0.998752,0.999989
full,56,1,<|begin_of_text|>,1,480.895,5.28379,0.00477994,0.998752,0.999989
full,56,2,<|start_header_id|>,0,2.18994,14.6202,1.746,1.4231,-0.0081845
full,56,3,system,0,1.06936,1.43154,1.11887,0.63882,0.122273
full,56,4,<|end_header_id|>,0,0.926597,17.5194,4.5172,4.51945,0.112884
full,56,5,ĊĊ,0,1.01024,1.53704,1.22721,0.802014,0.0855208
full,56,6,Cut,0,0.900318,0.757814,0.966909,0.234893,0.255994
full,56,7,ting,0,1.01203,1.09165,1.0324,0.456305,0.155995
full,57,0,<|begin_of_text|>,1,480.895,5.28398,0.00478003,0.998752,0.999989
full,57,1,<|begin_of_text|>,1,480.895,5.28398,0.00478003,0.998752,0.999989
full,57,2,<|start_header_id|>,0,2.18283,14.5721,1.7488,1.42626,-0.00844551
full,57,3,system,0,1.06986,1.43805,1.12088,0.641875,0.121227
full,57,4,<|end_header_id|>,0,0.928914,17.5979,4.51601,4.51537,0.110094
full,57,5,ĊĊ,0,1.01053,1.53443,1.22581,0.801163,0.086908
full,57,6,Cut,0,0.900371,0.759045,0.967637,0.238529,0.252747
full,57,7,ting,0,1.01261,1.09812,1.03486,0.462607,0.154641
full,58,0,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,58,1,<|begin_of_text|>,1,480.895,4.7062,0.00451112,0.998834,0.99999
full,58,2,<|start_header_id|>,0,2.18303,14.6982,1.7562,1.43535,-0.00836014
full,58,3,system,0,1.06979,1.44382,1.1232,0.645719,0.120309
full,58,4,<|end_header_id|>,0,0.924027,17.3352,4.50589,4.50872,0.113724
full,58,5,ĊĊ,0,1.01042,1.54185,1.22891,0.805038,0.0856244
full,58,6,Cut,0,0.900442,0.758857,0.967441,0.235574,0.253749
full,58,7,ting,0,1.01186,1.10087,1.03692,0.469157,0.154424
full,59,0,<|begin_of_text|>,1,480.895,5.28398,0.00478003,0.998752,0.999989
full,59,1,<|begin_of_text|>,1,480.895,5.28398,0.00478003,0.998752,0.999989
full,59,2,<|start_header_id|>,0,2.18283,14.5721,1.7488,1.42626,-0.00844551
full,59,3,system,0,1.06986,1.43805,1.12088,0.641875,0.121227
full,59,4,<|end_header_id|>,0,0.928914,17.5979,4.51601,4.51537,0.110094
full,59,5,ĊĊ,0,1.01053,1.53443,1.22581,0.801163,0.086908
full,59,6,Cut,0,0.900371,0.759045,0.967637,0.238529,0.252747
full,59,7,ting,0,1.01261,1.09812,1.03486,0.462607,0.154641
full,60,0,<|begin_of_text|>,1,480.895,4.70355,0.00450985,0.998834,0.99999
full,60,1,<|begin_of_text|>,1,480.895,4.70355,0.00450985,0.998834,0.99999
full,60,2,<|start_header_id|>,0,2.18742,14.6021,1.74693,1.42409,-0.00833404
full,60,3,system,0,1.06948,1.43545,1.12027,0.640741,0.121386
full,60,4,<|end_header_id|>,0,0.921628,17.1902,4.49868,4.50085,0.113264
full,60,5,ĊĊ,0,1.01076,1.55376,1.23323,0.811781,0.0850856
full,60,6,Cut,0,0.900532,0.757391,0.96641,0.224381,0.259379
full,60,7,ting,0,1.01143,1.09248,1.03341,0.458894,0.155432
full,61,0,<|begin_of_text|>,1,480.895,4.70355,0.00450985,0.998834,0.99999
full,61,1,<|begin_of_text|>,1,480.895,4.70355,0.00450985,0.998834,0.99999
full,61,2,<|start_header_id|>,0,2.18742,14.6021,1.74693,1.42409,-0.00833404
full,61,3,system,0,1.06948,1.43545,1.12027,0.640741,0.121386
full,61,4,<|end_header_id|>,0,0.921628,17.1902,4.49868,4.50085,0.113264
full,61,5,ĊĊ,0,1.01076,1.55376,1.23323,0.811781,0.0850856
full,61,6,Cut,0,0.900532,0.757391,0.96641,0.224381,0.259379
full,61,7,ting,0,1.01143,1.09248,1.03341,0.458894,0.155432
full,62,0,<|begin_of_text|>,1,480.895,5.28379,0.00477994,0.998752,0.999989
full,62,1,<|begin_of_text|>,1,480.895,5.28379,0.00477994,0.998752,0.999989
full,62,2,<|start_header_id|>,0,2.18994,14.6202,1.746,1.4231,-0.0081845
full,62,3,system,0,1.06936,1.43154,1.11887,0.63882,0.122273
full,62,4,<|end_header_id|>,0,0.926597,17.5194,4.5172,4.51945,0.112884
full,62,5,ĊĊ,0,1.01024,1.53704,1.22721,0.802014,0.0855208
full,62,6,Cut,0,0.900318,0.757814,0.966909,0.234893,0.255994
full,62,7,ting,0,1.01203,1.09165,1.0324,0.456305,0.155995
full,63,0,<|begin_of_text|>,1,480.895,4.7043,0.00451021,0.998834,0.99999
full,63,1,<|begin_of_text|>,1,480.895,4.7043,0.00451021,0.998834,0.99999
full,63,2,<|start_header_id|>,0,2.1895,14.6016,1.74524,1.42224,-0.00811902
full,63,3,system,0,1.06932,1.43624,1.12075,0.641825,0.121423
full,63,4,<|end_header_id|>,0,0.919415,16.9556,4.47863,4.47925,0.112254
full,63,5,ĊĊ,0,1.01177,1.53824,1.22583,0.799657,0.0855262
full,63,6,Cut,0,0.900109,0.758234,0.9674,0.234238,0.254024
full,63,7,ting,0,1.01205,1.10049,1.03655,0.466068,0.153178
sink_removed,0,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115672,-0.98322
sink_removed,0,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115672,-0.98322
sink_removed,0,2,<|start_header_id|>,0,2.18283,7.68672,1.27014,0.780728,-0.00237467
sink_removed,0,3,system,0,1.06986,1.4575,1.12844,0.779654,0.214514
sink_removed,0,4,<|end_header_id|>,0,0.928914,1.36899,1.25957,0.890588,0.116001
sink_removed,0,5,ĊĊ,0,1.01053,1.59616,1.25022,0.795875,0.0442024
sink_removed,0,6,Cut,0,0.900371,0.829678,1.01166,0.739878,0.354092
sink_removed,0,7,ting,0,1.01261,1.37795,1.15924,0.774239,0.16507
sink_removed,1,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,1,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,1,2,<|start_header_id|>,0,2.18303,7.69686,1.27086,0.781745,-0.00253321
sink_removed,1,3,system,0,1.06979,1.45778,1.12862,0.779506,0.214141
sink_removed,1,4,<|end_header_id|>,0,0.924027,1.37511,1.26906,0.890926,0.102829
sink_removed,1,5,ĊĊ,0,1.01042,1.59712,1.25074,0.796431,0.0439134
sink_removed,1,6,Cut,0,0.900442,0.830266,1.01194,0.740122,0.353837
sink_removed,1,7,ting,0,1.01186,1.37489,1.15881,0.773709,0.165301
sink_removed,2,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,2,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,2,2,<|start_header_id|>,0,2.18303,7.69686,1.27086,0.781745,-0.00253321
sink_removed,2,3,system,0,1.06979,1.45778,1.12862,0.779506,0.214141
sink_removed,2,4,<|end_header_id|>,0,0.924027,1.37511,1.26906,0.890926,0.102829
sink_removed,2,5,ĊĊ,0,1.01042,1.59712,1.25074,0.796431,0.0439134
sink_removed,2,6,Cut,0,0.900442,0.830266,1.01194,0.740122,0.353837
sink_removed,2,7,ting,0,1.01186,1.37489,1.15881,0.773709,0.165301
sink_removed,3,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115672,-0.98322
sink_removed,3,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115672,-0.98322
sink_removed,3,2,<|start_header_id|>,0,2.18283,7.68672,1.27014,0.780728,-0.00237467
sink_removed,3,3,system,0,1.06986,1.4575,1.12844,0.779654,0.214514
sink_removed,3,4,<|end_header_id|>,0,0.928914,1.36899,1.25957,0.890588,0.116001
sink_removed,3,5,ĊĊ,0,1.01053,1.59616,1.25022,0.795875,0.0442024
sink_removed,3,6,Cut,0,0.900371,0.829678,1.01166,0.739878,0.354092
sink_removed,3,7,ting,0,1.01261,1.37795,1.15924,0.774239,0.16507
sink_removed,4,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,4,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,4,2,<|start_header_id|>,0,2.18742,7.71598,1.26988,0.780285,-0.00240545
sink_removed,4,3,system,0,1.06948,1.4555,1.12806,0.779535,0.214967
sink_removed,4,4,<|end_header_id|>,0,0.921628,1.3654,1.26787,0.888616,0.102487
sink_removed,4,5,ĊĊ,0,1.01076,1.59683,1.2502,0.796133,0.0444752
sink_removed,4,6,Cut,0,0.900532,0.829352,1.01128,0.739925,0.354635
sink_removed,4,7,ting,0,1.01143,1.37457,1.15917,0.774247,0.165178
sink_removed,5,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115672,-0.98322
sink_removed,5,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115672,-0.98322
sink_removed,5,2,<|start_header_id|>,0,2.18283,7.68672,1.27014,0.780728,-0.00237467
sink_removed,5,3,system,0,1.06986,1.4575,1.12844,0.779654,0.214514
sink_removed,5,4,<|end_header_id|>,0,0.928914,1.36899,1.25957,0.890588,0.116001
sink_removed,5,5,ĊĊ,0,1.01053,1.59616,1.25022,0.795875,0.0442024
sink_removed,5,6,Cut,0,0.900371,0.829678,1.01166,0.739878,0.354092
sink_removed,5,7,ting,0,1.01261,1.37795,1.15924,0.774239,0.16507
sink_removed,6,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,6,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,6,2,<|start_header_id|>,0,2.18742,7.71598,1.26988,0.780285,-0.00240545
sink_removed,6,3,system,0,1.06948,1.4555,1.12806,0.779535,0.214967
sink_removed,6,4,<|end_header_id|>,0,0.921628,1.3654,1.26787,0.888616,0.102487
sink_removed,6,5,ĊĊ,0,1.01076,1.59683,1.2502,0.796133,0.0444752
sink_removed,6,6,Cut,0,0.900532,0.829352,1.01128,0.739925,0.354635
sink_removed,6,7,ting,0,1.01143,1.37457,1.15917,0.774247,0.165178
sink_removed,7,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,7,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,7,2,<|start_header_id|>,0,2.18742,7.71598,1.26988,0.780285,-0.00240545
sink_removed,7,3,system,0,1.06948,1.4555,1.12806,0.779535,0.214967
sink_removed,7,4,<|end_header_id|>,0,0.921628,1.3654,1.26787,0.888616,0.102487
sink_removed,7,5,ĊĊ,0,1.01076,1.59683,1.2502,0.796133,0.0444752
sink_removed,7,6,Cut,0,0.900532,0.829352,1.01128,0.739925,0.354635
sink_removed,7,7,ting,0,1.01143,1.37457,1.15917,0.774247,0.165178
sink_removed,8,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115667,-0.983249
sink_removed,8,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115667,-0.983249
sink_removed,8,2,<|start_header_id|>,0,2.18391,7.69053,1.26982,0.780571,-0.00202474
sink_removed,8,3,system,0,1.06968,1.45733,1.12856,0.77973,0.214394
sink_removed,8,4,<|end_header_id|>,0,0.928152,1.38092,1.26609,0.891968,0.107972
sink_removed,8,5,ĊĊ,0,1.01169,1.60016,1.25036,0.796023,0.044129
sink_removed,8,6,Cut,0,0.899934,0.829911,1.01229,0.740069,0.353326
sink_removed,8,7,ting,0,1.01256,1.37731,1.15903,0.774291,0.165426
sink_removed,9,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,9,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983172
sink_removed,9,2,<|start_header_id|>,0,2.18742,7.71598,1.26988,0.780285,-0.00240545
sink_removed,9,3,system,0,1.06948,1.4555,1.12806,0.779535,0.214967
sink_removed,9,4,<|end_header_id|>,0,0.921628,1.3654,1.26787,0.888616,0.102487
sink_removed,9,5,ĊĊ,0,1.01076,1.59683,1.2502,0.796133,0.0444752
sink_removed,9,6,Cut,0,0.900532,0.829352,1.01128,0.739925,0.354635
sink_removed,9,7,ting,0,1.01143,1.37457,1.15917,0.774247,0.165178
sink_removed,10,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115667,-0.983249
sink_removed,10,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115667,-0.983249
sink_removed,10,2,<|start_header_id|>,0,2.18391,7.69053,1.26982,0.780571,-0.00202474
sink_removed,10,3,system,0,1.06968,1.45733,1.12856,0.77973,0.214394
sink_removed,10,4,<|end_header_id|>,0,0.928152,1.38092,1.26609,0.891968,0.107972
sink_removed,10,5,ĊĊ,0,1.01169,1.60016,1.25036,0.796023,0.044129
sink_removed,10,6,Cut,0,0.899934,0.829911,1.01229,0.740069,0.353326
sink_removed,10,7,ting,0,1.01256,1.37731,1.15903,0.774291,0.165426
sink_removed,11,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,11,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,11,2,<|start_header_id|>,0,2.18303,7.69686,1.27086,0.781745,-0.00253321
sink_removed,11,3,system,0,1.06979,1.45778,1.12862,0.779506,0.214141
sink_removed,11,4,<|end_header_id|>,0,0.924027,1.37511,1.26906,0.890926,0.102829
sink_removed,11,5,ĊĊ,0,1.01042,1.59712,1.25074,0.796431,0.0439134
sink_removed,11,6,Cut,0,0.900442,0.830266,1.01194,0.740122,0.353837
sink_removed,11,7,ting,0,1.01186,1.37489,1.15881,0.773709,0.165301
sink_removed,12,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,12,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,12,2,<|start_header_id|>,0,2.18303,7.69686,1.27086,0.781745,-0.00253321
sink_removed,12,3,system,0,1.06979,1.45778,1.12862,0.779506,0.214141
sink_removed,12,4,<|end_header_id|>,0,0.924027,1.37511,1.26906,0.890926,0.102829
sink_removed,12,5,ĊĊ,0,1.01042,1.59712,1.25074,0.796431,0.0439134
sink_removed,12,6,Cut,0,0.900442,0.830266,1.01194,0.740122,0.353837
sink_removed,12,7,ting,0,1.01186,1.37489,1.15881,0.773709,0.165301
sink_removed,13,0,<|begin_of_text|>,1,480.895,286959,1.11393,0.115682,-0.983151
sink_removed,13,1,<|begin_of_text|>,1,480.895,286959,1.11393,0.115682,-0.983151
sink_removed,13,2,<|start_header_id|>,0,2.1858,7.70498,1.26992,0.780592,-0.00215948
sink_removed,13,3,system,0,1.07012,1.45821,1.12844,0.779663,0.214516
sink_removed,13,4,<|end_header_id|>,0,0.928443,1.38331,1.26679,0.891002,0.106132
sink_removed,13,5,ĊĊ,0,1.0107,1.5961,1.24999,0.79576,0.0444628
sink_removed,13,6,Cut,0,0.9007,0.829255,1.01103,0.739832,0.354925
sink_removed,13,7,ting,0,1.0117,1.37517,1.15911,0.774283,0.165296
sink_removed,14,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115667,-0.983249
sink_removed,14,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115667,-0.983249
sink_removed,14,2,<|start_header_id|>,0,2.18391,7.69053,1.26982,0.780571,-0.00202474
sink_removed,14,3,system,0,1.06968,1.45733,1.12856,0.77973,0.214394
sink_removed,14,4,<|end_header_id|>,0,0.928152,1.38092,1.26609,0.891968,0.107972
sink_removed,14,5,ĊĊ,0,1.01169,1.60016,1.25036,0.796023,0.044129
sink_removed,14,6,Cut,0,0.899934,0.829911,1.01229,0.740069,0.353326
sink_removed,14,7,ting,0,1.01256,1.37731,1.15903,0.774291,0.165426
sink_removed,15,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,15,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115676,-0.983173
sink_removed,15,2,<|start_header_id|>,0,2.18303,7.69686,1.27086,0.781745,-0.00253321
sink_removed,15,3,system,0,1.06979,1.45778,1.12862,0.779506,0.214141
sink_removed,15,4,<|end_header_id|>,0,0.924027,1.37511,1.26906,0.890926,0.102829
sink_removed,15,5,ĊĊ,0,1.01042,1.59712,1.25074,0.796431,0.0439134
sink_removed,15,6,Cut,0,0.900442,0.830266,1.01194,0.740122,0.353837
sink_removed,15,7,ting,0,1.01186,1.37489,1.15881,0.773709,0.165301
sink_removed,16,0,<|begin_of_text|>,1,480.895,286959,1.11393,0.115682,-0.983151
sink_removed,16,1,<|begin_of_text|>,1,480.895,286959,1.11393,0.115682,-0.983151
sink_removed,16,2,<|start_header_id|>,0,2.1858,7.70498,1.26992,0.780592,-0.00215948
sink_removed,16,3,system,0,1.07012,1.45821,1.12844,0.779663,0.214516
sink_removed,16,4,<|end_header_id|>,0,0.928443,1.38331,1.26679,0.891002,0.106132
sink_removed,16,5,ĊĊ,0,1.0107,1.5961,1.24999,0.79576,0.0444628
sink_removed,16,6,Cut,0,0.9007,0.829255,1.01103,0.739832,0.354925
sink_removed,16,7,ting,0,1.0117,1.37517,1.15911,0.774283,0.165296
sink_removed,17,0,<|begin_of_text|>,1,480.895,286958,1.11393,0.11568,-0.983155
sink_removed,17,1,<|begin_of_text|>,1,480.895,286958,1.11393,0.11568,-0.983155
sink_removed,17,2,<|start_header_id|>,0,2.18401,7.69778,1.27036,0.781081,-0.00238811
sink_removed,17,3,system,0,1.06938,1.45615,1.12843,0.779759,0.214602
sink_removed,17,4,<|end_header_id|>,0,0.928421,1.37997,1.26529,0.890951,0.108221
sink_removed,17,5,ĊĊ,0,1.01053,1.59599,1.25016,0.795998,0.04441
sink_removed,17,6,Cut,0,0.900581,0.830478,1.01191,0.739981,0.353802
sink_removed,17,7,ting,0,1.01256,1.37846,1.15952,0.774367,0.164757
sink_removed,18,0,<|begin_of_text|>,1,480.895,286957,1.11393,0.115667,-0.983249
sink_removed,18,1,<|begin_of_text|>,1,480.895,286957,1.11393,0.115667,-0.983249
sink_removed,18,2,<|start_header_id|>,0,2.18391,7.69053,1.26982,0.780571,-0.00202474
sink_removed,18,3,system,0,1.06968,1.45733,1.12856,0.77973,0.214394
sink_removed,18,4,<|end_header_id|>,0,0.928152,1.38092,1.26609,0.891968,0.107972
sink_removed,18,5,ĊĊ,0,1.01169,1.60016,1.25036,0.796023,0.044129
sink_removed,18,6,Cut,0,0.899934,0.829911,1.01229,0.740069,0.353326
sink_removed,18,7,ting,0,1.01256,1.37731,1.15903,0.774291,0.165426
sink_removed,19,0,<|begin_of_text|>,1,480.895,286958,1.11393,0.11568,-0.983155
sink_removed,19,1,<|begin_of_text|>,1,480.895,286958,1.11393,0.11568,-0.983155
sink_removed,19,2,<|start_header_id|>,0,2.18601,7.71298,1.27045,0.781188,-0.00242878
sink_removed,19,3,system,0,1.06992,1.45774,1.12846,0.779893,0.21465
sink_removed,19,4,<|end_header_id|>,0,0.93264,1.40826,1.27241,0.895919,0.102486
sink_removed,19,5,ĊĊ,0,1.01159,1.59882,1.24996,0.796033,0.0447643
sink_removed,19,6,Cut,0,0.901733,0.832135,1.01162,0.739882,0.35414
sink_removed,19,7,ting,0,1.01175,1.37573,1.15929,0.774248,0.165
